"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,1324850,1324850,10,800,400,497.670615584864
"2",2,1424050,1424050,10,800,404.0816,497.670615584864
"3",3,1523250,1523250,10,800,408.1632,576.208817382798
"4",4,1622450,1622450,10,820,412.2448,535.129576401969
"5",5,1721630,1721630,10,820,416.3264,436.998544069714
"6",6,1820810,1820810,10,840,420.408,431.273982430595
"7",7,1919970,1919970,10,840,424.4896,526.674673028181
"8",8,2019130,2019130,10,840,428.5712,577.900795044427
"9",9,2118290,2118290,10,860,432.6528,506.932511269139
"10",10,2217430,2217430,10,860,436.7344,421.857916785502
"11",11,2316570,2316570,10,880,440.816,452.249693480926
"12",12,2415690,2415690,10,880,444.8976,551.819709890891
"13",13,2514810,2514810,10,880,448.9792,568.918062303025
"14",14,2613930,2613930,10,900,453.0608,477.50314109999
"15",15,2713030,2713030,10,900,457.1424,416.804249420947
"16",16,2812130,2812130,10,920,461.224,479.268706353143
"17",17,2911210,2911210,10,920,465.3056,569.760152370328
"18",18,3010290,3010290,10,920,469.3872,550.45578126951
"19",19,3109370,3109370,10,940,473.4688,450.757074784039
"20",20,3208430,3208430,10,940,477.5504,422.509937774652
"21",21,3307490,3307490,10,960,481.632,508.736112750523
"22",22,3406530,3406530,10,960,485.7136,578.109005581772
"23",23,3505570,3505570,10,960,489.7952,524.970378001256
"24",24,3604610,3604610,10,980,493.8768,430.252904789434
"25",25,3703630,3703630,10,980,497.9584,438.215833964412
"26",26,3802650,3802650,10,1000,502.04,536.731243023075
"27",27,3901650,3901650,10,1000,506.121599999999,575.755445757535
"28",28,4000650,4000650,10,1020,510.203199999999,495.852712411895
"29",29,4099630,4099630,10,1020,514.284799999999,418.718732663764
"30",30,4198610,4198610,10,1020,518.366399999999,461.832251857462
"31",31,4297590,4297590,10,1040,522.447999999999,559.529315419497
"32",32,4396550,4396550,10,1040,526.529599999999,563.012616526475
"33",33,4495510,4495510,10,1060,530.611199999999,466.976920766266
"34",34,4594450,4594450,10,1060,534.692799999999,417.689192231976
"35",35,4693390,4693390,10,1060,538.774399999999,490.217002025044
"36",36,4792330,4792330,10,1080,542.855999999999,574.09702224662
"37",37,4891250,4891250,10,1080,546.937599999999,541.575964822316
"38",38,4990170,4990170,10,1100,551.019199999999,442.184957744662
"39",39,5089070,5089070,10,1100,555.100799999999,427.301264939601
"40",40,5187970,5187970,10,1100,559.182399999999,519.593463375914
"41",41,5286870,5286870,10,1120,563.263999999999,578.496114672602
"42",42,5385750,5385750,10,1120,567.345599999999,514.297659872324
"43",43,5484630,5484630,10,1140,571.427199999999,424.775420301008
"44",44,5583490,5583490,10,1140,575.508799999999,446.276054326255
"45",45,5682350,5682350,10,1140,579.590399999999,546.053066594899
"46",46,5781210,5781210,10,1160,583.671999999999,572.14128878812
"47",47,5880050,5880050,10,1160,587.753599999999,484.807109058959
"48",48,5978890,5978890,10,1180,591.835199999999,417.064665842375
"49",49,6077710,6077710,10,1180,595.916799999999,472.088944555037
"50",50,6176530,6176530,10,1180,599.998399999999,566.075333432487
