"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,499691,499691,59,180,400,497.670615584864
"2",2,499511,499511,59,180,404.0816,497.670615584864
"3",3,499331,499331,67,180,408.1632,576.208817382798
"4",4,499151,499151,63,180,412.2448,535.129576401969
"5",5,498971,498971,53,210,416.3264,436.998544069714
"6",6,498761,498761,53,210,420.408,431.273982430595
"7",7,498551,498551,62,180,424.4896,526.674673028181
"8",8,498371,498371,67,180,428.5712,577.900795044427
"9",9,498191,498191,60,210,432.6528,506.932511269139
"10",10,497981,497981,52,240,436.7344,421.857916785502
"11",11,497741,497741,55,240,440.816,452.249693480926
"12",12,497501,497501,65,180,444.8976,551.819709890891
"13",13,497321,497321,66,180,448.9792,568.918062303025
"14",14,497141,497141,57,210,453.0608,477.50314109999
"15",15,496931,496931,51,240,457.1424,416.804249420947
"16",16,496691,496691,57,240,461.224,479.268706353143
"17",17,496451,496451,66,210,465.3056,569.760152370328
"18",18,496241,496241,65,210,469.3872,550.45578126951
"19",19,496031,496031,55,240,473.4688,450.757074784039
"20",20,495791,495791,52,270,477.5504,422.509937774652
"21",21,495521,495521,60,240,481.632,508.736112750523
"22",22,495281,495281,67,210,485.7136,578.109005581772
"23",23,495071,495071,62,210,489.7952,524.970378001256
"24",24,494861,494861,53,270,493.8768,430.252904789434
"25",25,494591,494591,53,270,497.9584,438.215833964412
"26",26,494321,494321,63,210,502.04,536.731243023075
"27",27,494111,494111,67,210,506.121599999999,575.755445757535
"28",28,493901,493901,59,240,510.203199999999,495.852712411895
"29",29,493661,493661,51,300,514.284799999999,418.718732663764
"30",30,493361,493361,56,270,518.366399999999,461.832251857462
"31",31,493091,493091,65,240,522.447999999999,559.529315419497
"32",32,492851,492851,66,210,526.529599999999,563.012616526475
"33",33,492641,492641,56,270,530.611199999999,466.976920766266
"34",34,492371,492371,51,300,534.692799999999,417.689192231976
"35",35,492071,492071,59,270,538.774399999999,490.217002025044
"36",36,491801,491801,67,240,542.855999999999,574.09702224662
"37",37,491561,491561,64,240,546.937599999999,541.575964822316
"38",38,491321,491321,54,300,551.019199999999,442.184957744662
"39",39,491021,491021,52,300,555.100799999999,427.301264939601
"40",40,490721,490721,61,270,559.182399999999,519.593463375914
"41",41,490451,490451,67,240,563.263999999999,578.496114672602
"42",42,490211,490211,61,270,567.345599999999,514.297659872324
"43",43,489941,489941,52,300,571.427199999999,424.775420301008
"44",44,489641,489641,54,300,575.508799999999,446.276054326255
"45",45,489341,489341,64,270,579.590399999999,546.053066594899
"46",46,489071,489071,67,240,583.671999999999,572.14128878812
"47",47,488831,488831,58,300,587.753599999999,484.807109058959
"48",48,488531,488531,51,330,591.835199999999,417.064665842375
"49",49,488201,488201,57,300,595.916799999999,472.088944555037
"50",50,487901,487901,66,270,599.998399999999,566.075333432487
