"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,499603,499603,59,180,400,499.794111629865
"2",2,499423,499423,59,180,404.0816,499.794111629865
"3",3,499243,499243,61,180,408.1632,517.740882845725
"4",4,499063,499063,57,210,412.2448,471.038229271331
"5",5,498853,498853,62,180,416.3264,527.922523535923
"6",6,498673,498673,58,210,420.408,483.480198760374
"7",7,498463,498463,59,210,424.4896,497.80527400377
"8",8,498253,498253,61,210,428.5712,519.294713632367
"9",9,498043,498043,57,210,432.6528,470.537383668708
"10",10,497833,497833,62,210,436.7344,527.171191263112
"11",11,497623,497623,58,210,440.816,485.18489447003
"12",12,497413,497413,59,210,444.8976,495.825194108099
"13",13,497203,497203,62,210,448.9792,520.762674656091
"14",14,496993,496993,57,210,453.0608,470.165368360323
"15",15,496783,496783,62,210,457.1424,526.299305617785
"16",16,496573,496573,58,210,461.224,486.953921014897
"17",17,496363,496363,59,210,465.3056,493.86259110912
"18",18,496153,496153,62,210,469.3872,522.138301836195
"19",19,495943,495943,56,240,473.4688,469.923821493876
"20",20,495703,495703,62,210,477.5504,525.3107058975
"21",21,495493,495493,58,240,481.632,488.77948858982
"22",22,495253,495253,59,240,485.7136,491.926107214607
"23",23,495013,495013,62,210,489.7952,523.415537678669
"24",24,494803,494803,56,240,493.8768,469.813806706897
"25",25,494563,494563,62,240,497.9584,524.209745343434
"26",26,494323,494323,59,240,502.04,490.653558414517
"27",27,494083,494083,59,240,506.121599999999,490.024269618382
"28",28,493843,493843,62,240,510.203199999999,524.588757950016
"29",29,493603,493603,56,270,514.284799999999,469.835808443081
"30",30,493333,493333,62,240,518.366399999999,523.001271971136
"31",31,493093,493093,59,240,522.447999999999,492.567878131882
"32",32,492853,492853,58,270,526.529599999999,488.165452951315
"33",33,492583,492583,62,240,530.611199999999,525.652796443238
"34",34,492343,492343,56,270,534.692799999999,469.989729819067
"35",35,492073,492073,62,240,538.774399999999,521.69060722258
"36",36,491833,491833,59,270,542.855999999999,494.514018146752
"37",37,491563,491563,58,270,546.937599999999,486.357842404123
"38",38,491293,491293,62,240,551.019199999999,526.602967726923
"39",39,491053,491053,57,270,555.100799999999,470.274893051057
"40",40,490783,490783,62,270,559.182399999999,520.283522533499
"41",41,490513,490513,59,270,563.263999999999,496.483408745144
"42",42,490243,490243,58,270,567.345599999999,484.609397684365
"43",43,489973,489973,62,270,571.427199999999,527.435087777274
"44",44,489703,489703,57,300,575.508799999999,470.690042439402
"45",45,489403,489403,61,270,579.590399999999,518.786213919208
"46",46,489133,489133,59,270,583.671999999999,498.467377830486
"47",47,488863,488863,58,300,587.753599999999,482.927817966328
"48",48,488563,488563,62,270,591.835199999999,528.145492402209
"49",49,488293,488293,57,300,595.916799999999,471.233349897995
"50",50,487993,487993,61,270,599.998399999999,517.205274690811
