"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,499492,499492,59,180,400,499.794111629865
"2",2,499312,499312,59,180,404.0816,499.794111629865
"3",3,499132,499132,61,180,408.1632,517.740882845725
"4",4,498952,498952,57,210,412.2448,471.038229271331
"5",5,498742,498742,62,180,416.3264,527.922523535923
"6",6,498562,498562,58,210,420.408,483.480198760374
"7",7,498352,498352,59,210,424.4896,497.80527400377
"8",8,498142,498142,61,210,428.5712,519.294713632367
"9",9,497932,497932,57,210,432.6528,470.537383668708
"10",10,497722,497722,62,210,436.7344,527.171191263112
"11",11,497512,497512,58,210,440.816,485.18489447003
"12",12,497302,497302,59,210,444.8976,495.825194108099
"13",13,497092,497092,62,210,448.9792,520.762674656091
"14",14,496882,496882,57,210,453.0608,470.165368360323
"15",15,496672,496672,62,210,457.1424,526.299305617785
"16",16,496462,496462,58,210,461.224,486.953921014897
"17",17,496252,496252,59,210,465.3056,493.86259110912
"18",18,496042,496042,62,210,469.3872,522.138301836195
"19",19,495832,495832,56,240,473.4688,469.923821493876
"20",20,495592,495592,62,210,477.5504,525.3107058975
"21",21,495382,495382,58,240,481.632,488.77948858982
"22",22,495142,495142,59,240,485.7136,491.926107214607
"23",23,494902,494902,62,210,489.7952,523.415537678669
"24",24,494692,494692,56,240,493.8768,469.813806706897
"25",25,494452,494452,62,240,497.9584,524.209745343434
"26",26,494212,494212,59,240,502.04,490.653558414517
"27",27,493972,493972,59,240,506.121599999999,490.024269618382
"28",28,493732,493732,62,240,510.203199999999,524.588757950016
"29",29,493492,493492,56,270,514.284799999999,469.835808443081
"30",30,493222,493222,62,240,518.366399999999,523.001271971136
"31",31,492982,492982,59,240,522.447999999999,492.567878131882
"32",32,492742,492742,58,270,526.529599999999,488.165452951315
"33",33,492472,492472,62,240,530.611199999999,525.652796443238
"34",34,492232,492232,56,270,534.692799999999,469.989729819067
"35",35,491962,491962,62,240,538.774399999999,521.69060722258
"36",36,491722,491722,59,270,542.855999999999,494.514018146752
"37",37,491452,491452,58,270,546.937599999999,486.357842404123
"38",38,491182,491182,62,240,551.019199999999,526.602967726923
"39",39,490942,490942,57,270,555.100799999999,470.274893051057
"40",40,490672,490672,62,270,559.182399999999,520.283522533499
"41",41,490402,490402,59,270,563.263999999999,496.483408745144
"42",42,490132,490132,58,270,567.345599999999,484.609397684365
"43",43,489862,489862,62,270,571.427199999999,527.435087777274
"44",44,489592,489592,57,300,575.508799999999,470.690042439402
"45",45,489292,489292,61,270,579.590399999999,518.786213919208
"46",46,489022,489022,59,270,583.671999999999,498.467377830486
"47",47,488752,488752,58,300,587.753599999999,482.927817966328
"48",48,488452,488452,62,270,591.835199999999,528.145492402209
"49",49,488182,488182,57,300,595.916799999999,471.233349897995
"50",50,487882,487882,61,270,599.998399999999,517.205274690811
