"","Time","Manager_budget","User_budget"
"107",7,562.869732340779,2450
"108",8,561.37124860267,2525
"109",9,556.950889466842,2600
"110",10,550.348665118381,2675
"111",11,542.701334464131,2750
"112",12,535.42512466005,2825
"113",13,530.042798928982,2900
"114",14,527.976979836733,2975
"115",15,530.337693631127,3050
"116",16,537.734308314231,3125
"117",17,550.139993813176,3200
"118",18,566.830734779404,3275
"119",19,586.411548720915,3350
"120",20,606.931150205767,3425
"121",21,626.074403464922,3500
"122",22,641.411156546169,3575
"123",23,650.67194642554,3650
"124",24,652.016753634774,3725
"125",25,644.263104041799,3800
"126",26,627.044399596672,3875
"127",27,600.877834272688,3950
"128",28,567.132507638407,4025
"129",29,527.900895007392,4100
"130",30,485.788999287627,4175
"131",31,443.650674598166,4250
"132",32,404.298426430653,4325
"133",33,370.225565018942,4400
"134",34,343.372602774428,4475
"135",35,324.964547309579,4550
"136",36,315.436127579598,4625
"137",37,314.450331993156,4700
"138",38,321.003529511634,4775
"139",39,333.59952738865,4850
"140",40,350.466649516048,4925
"141",41,369.787372245761,5000
"142",42,389.909777081516,5075
"143",43,409.514019826193,5150
"144",44,427.714535661625,5225
"145",45,444.088670119858,5300
"146",46,458.633389854956,5375
"147",47,471.662107580198,5450
"148",48,483.661979467884,5525
"149",49,495.137139416202,5600
"150",50,506.464535872177,5675
"151",1,416.345273861118,2000
"152",2,477.505979583263,2075
"153",3,518.835382787451,2150
"154",4,514.458535349525,2225
"155",5,524.285126367688,2300
"156",6,567.988643035434,2375
"157",7,580.924215194416,2450
"158",8,534.33729273477,2525
"159",9,491.706720270035,2600
"160",10,493.772292729031,2675
"161",11,488.510665490767,2750
"162",12,438.855999507416,2825
"163",13,405.309414739354,2900
"164",14,443.929746820294,2975
"165",15,504.996572893525,3050
"166",16,519.461938631887,3125
"167",17,513.868093650213,3200
"168",18,544.953223017651,3275
"169",19,582.590634630151,3350
"170",20,562.451655604786,3425
"171",21,507.693478980795,3500
"172",22,488.845712064693,3575
"173",23,496.564686720774,3650
"174",24,467.314362929994,3725
"175",25,414.494352404972,3800
"176",26,416.345273861118,3875
"177",27,477.505979583263,3950
"178",28,518.835382787452,4025
"179",29,514.458535349526,4100
"180",30,524.285126367687,4175
"181",31,567.988643035434,4250
"182",32,580.924215194416,4325
"183",33,534.33729273477,4400
"184",34,491.706720270034,4475
"185",35,493.772292729032,4550
"186",36,488.510665490766,4625
"187",37,438.855999507416,4700
"188",38,405.309414739354,4775
"189",39,443.929746820295,4850
"190",40,504.996572893524,4925
"191",41,519.461938631886,5000
"192",42,513.868093650212,5075
"193",43,544.95322301765,5150
"194",44,582.590634630151,5225
"195",45,562.451655604786,5300
"196",46,507.693478980794,5375
"197",47,488.845712064693,5450
"198",48,496.564686720773,5525
"199",49,467.314362929994,5600
"200",50,414.494352404972,5675
"201",1,604.641859021637,2000
"202",2,578.813031345725,2075
"203",3,426.106641244753,2150
"204",4,298.40850217241,2225
"205",5,371.818016122605,2300
"206",6,598.910002653199,2375
"207",7,729.735530463717,2450
"208",8,609.258691528193,2525
"209",9,377.952192766001,2600
"210",10,306.701253274438,2675
"211",11,467.342941160871,2750
"212",12,655.343726429067,2825
"213",13,653.372786940878,2900
"214",14,489.045184660139,2975
"215",15,368.658731450978,3050
"216",16,404.559358289918,3125
"217",17,504.421930074793,3200
"218",18,538.737312992414,3275
"219",19,520.362940605596,3350
"220",20,544.636506506327,3425
"221",21,604.641859021637,3500
"222",22,578.813031345724,3575
"223",23,426.106641244754,3650
"224",24,298.40850217241,3725
"225",25,371.818016122605,3800
"226",26,598.910002653198,3875
"227",27,729.735530463717,3950
"228",28,609.258691528193,4025
"229",29,377.952192766002,4100
"230",30,306.701253274438,4175
"231",31,467.34294116087,4250
"232",32,655.343726429067,4325
"233",33,653.372786940878,4400
"234",34,489.04518466014,4475
"235",35,368.658731450978,4550
"236",36,404.559358289918,4625
"237",37,504.421930074793,4700
"238",38,538.737312992414,4775
"239",39,520.362940605595,4850
"240",40,544.636506506327,4925
"241",41,604.641859021637,5000
"242",42,578.813031345725,5075
"243",43,426.106641244754,5150
"244",44,298.408502172411,5225
"245",45,371.818016122605,5300
"246",46,598.910002653198,5375
"247",47,729.735530463717,5450
"248",48,609.258691528193,5525
"249",49,377.952192766002,5600
"250",50,306.701253274439,5675
"251",1,676.969392431574,2000
"252",2,679.737810110598,2075
"253",3,667.679156938202,2150
"254",4,641.70009648199,2225
"255",5,605.248241975437,2300
"256",6,563.865917789792,2375
"257",7,524.144805523973,2450
"258",8,492.331921023316,2525
"259",9,472.964248731863,2600
"260",10,467.913860997231,2675
"261",11,476.103567947341,2750
"262",12,493.946663399188,2825
"263",13,516.345037156636,2900
"264",14,537.923519698689,2975
"265",15,554.136554672708,3050
"266",16,561.965297543239,3125
"267",17,560.093017931046,3200
"268",18,548.637510730654,3275
"269",19,528.659390157636,3350
"270",20,501.705189118614,3425
"271",21,469.575216188869,3500
"272",22,434.362301036622,3575
"273",23,398.651968526728,3650
"274",24,365.673979720847,3725
"275",25,339.193469468766,3800
"276",26,323.030607568427,3875
"277",27,320.262189889403,3950
"278",28,332.320843061798,4025
"279",29,358.29990351801,4100
"280",30,394.751758024563,4175
"281",31,436.134082210208,4250
"282",32,475.855194476028,4325
"283",33,507.668078976686,4400
"284",34,527.035751268136,4475
"285",35,532.086139002768,4550
"286",36,523.896432052659,4625
"287",37,506.053336600813,4700
"288",38,483.654962843363,4775
"289",39,462.07648030131,4850
"290",40,445.863445327292,4925
"291",41,438.034702456763,5000
"292",42,439.906982068955,5075
"293",43,451.362489269345,5150
"294",44,471.340609842363,5225
"295",45,498.294810881386,5300
"296",46,530.424783811132,5375
"297",47,565.637698963378,5450
"298",48,601.348031473271,5525
"299",49,634.326020279153,5600
"300",50,660.806530531235,5675
"301",1,469.148661087628,2000
"302",2,453.657782780714,2075
"303",3,443.543871704778,2150
"304",4,439.066852232137,2225
"305",5,439.876822916309,2300
"306",6,445.19972498999,2375
"307",7,454.034656483717,2450
"308",8,465.317898161092,2525
"309",9,478.027276558467,2600
"310",10,491.223423652539,2675
"311",11,504.045130382721,2750
"312",12,515.688671263063,2825
"313",13,525.40251807346,2900
"314",14,532.519344650781,2975
"315",15,536.529905443328,3050
"316",16,537.183734645641,3125
"317",17,534.585850490256,3200
"318",18,529.251933589561,3275
"319",19,522.089476831311,3350
"320",20,514.288589688515,3425
"321",21,507.129667261276,3500
"322",22,501.739886152735,3575
"323",23,498.849608017479,3650
"324",24,498.607469049434,3725
"325",25,500.506080772601,3800
"326",26,503.449349798957,3875
"327",27,505.961599987196,3950
"328",28,506.504901715019,4025
"329",29,503.842405487307,4100
"330",30,497.369365460188,4175
"331",31,487.334600077277,4250
"332",32,474.894146123834,4325
"333",33,461.972349023826,4400
"334",34,450.946561077922,4475
"335",35,444.210947840124,4550
"336",36,443.703656755719,4625
"337",37,450.492980471011,4700
"338",38,464.509151141084,4775
"339",39,484.480594002251,4850
"340",40,508.092670846804,4925
"341",41,532.341941191097,5000
"342",42,554.019513679654,5075
"343",43,570.231653180456,5150
"344",44,578.859772989728,5225
"345",45,578.876243027636,5300
"346",46,570.463533809694,5375
"347",47,554.924912567819,5450
"348",48,534.416115393245,5525
"349",49,511.560247120663,5600
"350",50,489.025950351954,5675
"351",1,480.03140642728,2000
"352",2,457.138233684813,2075
"353",3,407.38902876618,2150
"354",4,536.596205213114,2225
"355",5,649.70383976627,2300
"356",6,600.796907161427,2375
"357",7,603.617582654448,2450
"358",8,627.006621565363,2525
"359",9,482.195659423063,2600
"360",10,371.32475511581,2675
"361",11,433.786097687523,2750
"362",12,439.989318545584,2825
"363",13,405.704746596275,2900
"364",14,514.587194346817,2975
"365",15,573.977952880372,3050
"366",16,464.825248421361,3125
"367",17,437.95563812417,3200
"368",18,488.791513513815,3275
"369",19,428.761528294325,3350
"370",20,431.59411677076,3425
"371",21,592.597942927534,3500
"372",22,643.858277165283,3575
"373",23,587.234854545544,3650
"374",24,622.949529465786,3725
"375",25,595.781783939848,3800
"376",26,425.007596107541,3875
"377",27,381.101565022178,3950
"378",28,451.735744883047,4025
"379",29,419.776755298687,4100
"380",30,427.565900396159,4175
"381",31,555.484565181601,4250
"382",32,546.961257953712,4325
"383",33,436.246407605284,4400
"384",34,459.444447678324,4475
"385",35,480.337153668017,4550
"386",36,408.306165714758,4625
"387",37,478.129200656869,4700
"388",38,632.824928665,4775
"389",39,623.468135431141,4850
"390",40,588.768380371249,4925
"391",41,634.393364137285,5000
"392",42,543.952540247275,5075
"393",43,385.613133167297,5150
"394",44,406.220148695477,5225
"395",45,453.414875699873,5300
"396",46,404.770706233688,5375
"397",47,467.296385945669,5450
"398",48,577.453020692192,5525
"399",49,506.000396153265,5600
"400",50,427.531241391642,5675
"401",1,455.7346015087,2000
"402",2,443.027279994511,2075
"403",3,433.313342604709,2150
"404",4,426.726272087759,2225
"405",5,423.255126760307,2300
"406",6,422.746268068182,2375
"407",7,424.912965854261,2450
"408",8,429.352331677491,2525
"409",9,435.568603397416,2600
"410",10,443.001435201622,2675
"411",11,451.057558447886,2750
"412",12,459.14398736898,2825
"413",13,466.700861157545,2900
"414",14,473.232044897742,2975
"415",15,478.331754024163,3050
"416",16,481.705711498495,3125
"417",17,483.185678543631,3200
"418",18,482.73659816333,3275
"419",19,480.456031425176,3350
"420",20,476.566022749336,3425
"421",21,471.397974566955,3500
"422",22,465.371516921464,3575
"423",23,458.968699646824,3650
"424",24,452.705093442889,3725
"425",25,447.099546490777,3800
"426",26,442.644396355453,3875
"427",27,439.777880600439,3950
"428",28,438.860328328568,4025
"429",29,440.15545972567,4100
"430",30,443.817788290549,4175
"431",31,449.886732090756,4250
"432",32,458.287620678495,4325
"433",33,468.839359554865,4400
"434",34,481.268110682654,4475
"435",35,495.225990348532,4550
"436",36,510.313496382642,4625
"437",37,526.104172626204,4700
"438",38,542.169911360318,4775
"439",39,558.105289732123,4850
"440",40,573.549433085006,4925
"441",41,588.204089156365,5000
"442",42,601.846869087124,5075
"443",43,614.338945805812,5150
"444",44,625.626875489587,5225
"445",45,635.738598943195,5300
"446",46,644.774061525144,5375
"447",47,652.891238128749,5450
"448",48,660.288641489749,5525
"449",49,667.185609299239,5600
"450",50,673.80179473261,5675
"451",1,601.026825995515,2000
"452",2,599.262729104113,2075
"453",3,588.209723674316,2150
"454",4,546.346580246342,2225
"455",5,469.449332115629,2300
"456",6,384.414193206124,2375
"457",7,332.176469077326,2450
"458",8,334.593894167712,2525
"459",9,378.161726917823,2600
"460",10,430.147085935011,2675
"461",11,469.003435642421,2750
"462",12,497.717314112747,2825
"463",13,529.633926914197,2900
"464",14,566.748675989548,2975
"465",15,596.22500214153,3050
"466",16,607.007711690921,3125
"467",17,603.907421456332,3200
"468",18,600.297966881477,3275
"469",19,597.717800324005,3350
"470",20,578.494410666197,3425
"471",21,523.88867653817,3500
"472",22,439.960856860294,3575
"473",23,361.594368807113,3650
"474",24,326.872765275841,3725
"475",25,346.064281916206,3800
"476",26,396.103393536307,3875
"477",27,444.878957681043,3950
"478",28,479.015866449541,4025
"479",29,507.522425288868,4100
"480",30,541.862707811634,4175
"481",31,578.209045696888,4250
"482",32,602.018518526753,4325
"483",33,606.843287801871,4400
"484",34,602.26237132297,4475
"485",35,599.875295623517,4550
"486",36,594.343214670067,4625
"487",37,564.615745788805,4700
"488",38,497.897113012137,4775
"489",39,411.056792882065,4850
"490",40,343.885724146295,4925
"491",41,327.872016127005,5000
"492",42,361.040581396094,5075
"493",43,413.718692802503,5150
"494",44,457.769607165298,5225
"495",45,488.386088203121,5300
"496",46,518.131486896579,5375
"497",47,554.421405996494,5450
"498",48,588.195159489135,5525
"499",49,605.541254587237,5600
"500",50,605.610071440862,5675
