"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97880,97880,35,1710,2000,252.469176017572
2,96170,96170,35,1770,2075,252.469176017572
3,94400,94400,39,1650,2150,292.093086417853
4,92750,92750,71,930,2225,611.96787948391
5,91820,91820,87,663,2300,771.487505836076
6,91157,91157,67,1050,2375,577.756617729555
7,90107,90107,43,1680,2450,330.057452538239
8,88427,88427,47,1590,2525,378.046696136791
9,86837,86837,72,1064,2600,622.274674555924
10,85773,85773,75,1048,2675,659.149529351974
11,84725,84725,46,1770,2750,368.510480148947
12,82955,82955,21,4020,2825,117.120999812737
13,78935,78935,37,2340,2900,276.587953328933
14,76595,76595,80,1017,2975,707.047101926875
15,75578,75578,101,676,3050,919.083473311319
16,74902,74902,80,1100,3125,704.084199857601
17,73802,73802,48,1980,3200,384.07114124577
18,71822,71822,45,2160,3275,354.798037928943
19,69662,69662,65,1530,3350,559.575638059834
20,68132,68132,71,1439,3425,610.83949363939
21,66693,66693,47,2220,3500,370.360653218384
22,64473,64473,26,4110,3575,165.073191831032
23,60363,60363,42,2580,3650,329.710205590978
24,57783,57783,81,1284,3725,713.417051596457
25,56499,56499,94,950,3800,849.654785616758
26,55549,55549,67,1710,3875,574.762974818147
27,53839,53839,35,3360,3950,252.469176017573
28,50479,50479,39,3090,4025,292.093086417847
29,47389,47389,71,1710,4100,611.967879483911
30,45679,45679,87,1263,4175,771.487505836075
31,44416,44416,67,1890,4250,577.756617729563
32,42526,42526,43,3000,4325,330.057452538238
33,39526,39526,47,2790,4400,378.046696136792
34,36736,36736,72,1854,4475,622.274674555923
35,34882,34882,75,1785,4550,659.149529351975
36,33097,33097,46,3000,4625,368.510480148954
37,30097,30097,21,6494,4700,117.120999812737
38,23603,23603,37,3870,4775,276.587953328933
39,19733,19733,80,1665,4850,707.047101926873
40,18068,18068,101,1185,4925,919.083473311321
41,16883,16883,80,1731,5000,704.084199857599
42,15152,15152,48,3150,5075,384.071141245768
43,12002,12002,45,3420,5150,354.798037928945
44,8582,8582,65,2400,5225,559.575638059829
45,6182,6182,71,2215,5300,610.83949363939
46,4162,4162,47,3420,5375,370.360653218381
47,1944,1944,26,6233,5450,165.073191831033
48,189,189,42,3930,5525,329.710205590981
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
