"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98780,98780,64,930,2000,547.601563633737
2,97850,97850,64,960,2075,547.601563633737
3,96890,96890,56,1140,2150,467.317310530171
4,95750,95750,48,1380,2225,381.355325298365
5,94370,94370,60,1140,2300,503.02708298857
6,93230,93230,84,756,2375,741.061081119852
7,92474,92474,83,784,2450,732.820704319409
8,91690,91690,52,1440,2525,422.438725221951
9,90250,90250,32,2430,2600,227.265809609688
10,87820,87820,50,1590,2675,401.414047795535
11,86230,86230,72,1140,2750,626.99255077345
12,85090,85090,64,1320,2825,547.036527172187
13,83770,83770,43,2010,2900,339.646843764918
14,81760,81760,48,1830,2975,381.920361759916
15,79930,79930,73,1209,3050,630.69754975382
16,78721,78721,84,980,3125,740.496044658299
17,77741,77741,70,1350,3200,605.150237554158
18,76391,76391,52,1860,3275,423.0037616835
19,74531,74531,45,2220,3350,354.936276374938
20,72311,72311,50,2040,3425,400.84901133398
21,70271,70271,59,1770,3500,499.322084008199
22,68501,68501,64,1650,3575,547.601563633736
23,66851,66851,56,1950,3650,467.317310530169
24,64901,64901,48,2310,3725,381.355325298364
25,62591,62591,60,1890,3800,503.027082988569
26,60701,60701,84,1246,3875,741.061081119852
27,59455,59455,83,1290,3950,732.820704319408
28,58165,58165,52,2310,4025,422.43872522195
29,55855,55855,32,3840,4100,227.265809609689
30,52015,52015,50,2490,4175,401.414047795535
31,49525,49525,72,1768,4250,626.992550773449
32,47757,47757,64,2010,4325,547.036527172186
33,45747,45747,43,3060,4400,339.646843764919
34,42687,42687,48,2790,4475,381.920361759917
35,39897,39897,73,1844,4550,630.69754975382
36,38053,38053,84,1499,4625,740.496044658299
37,36554,36554,70,2010,4700,605.150237554157
38,34544,34544,52,2730,4775,423.003761683502
39,31814,31814,45,3210,4850,354.936276374939
40,28604,28604,50,2940,4925,400.84901133398
41,25664,25664,59,2520,5000,499.322084008198
42,23144,23144,64,2370,5075,547.601563633736
43,20774,20774,56,2730,5150,467.317310530171
44,18044,18044,48,3240,5225,381.355325298365
45,14804,14804,60,2640,5300,503.027082988568
46,12164,12164,84,1734,5375,741.061081119852
47,10430,10430,83,1769,5450,732.82070431941
48,8661,8661,52,3180,5525,422.438725221951
49,5501,5501,32,5246,5600,227.265809609688
50,1840,1840,50,3390,5675,401.414047795534
