"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98736,98736,66,900,2000,561.585008186153
2,97836,97836,66,930,2075,561.585008186153
3,96906,96906,82,723,2150,725.025095416189
4,96183,96183,101,411,2225,917.946300525275
5,95772,95772,38,1800,2300,286.067276152958
6,93972,93972,92,523,2375,825.432044943355
7,93449,93449,11,6494,2450,10
8,86955,86955,67,1110,2525,574.745418438407
9,85845,85845,28,2760,2600,183.980936727025
10,83085,83085,67,1170,2675,575.969579180691
11,81915,81915,91,675,2750,818.26076320232
12,81240,81240,73,1140,2825,639.11217241879
13,80100,80100,82,964,2900,729.130834561847
14,79136,79136,63,1410,2975,530.176735115565
15,77726,77726,21,4350,3050,118.185151039842
16,73376,73376,58,1590,3125,487.866653848776
17,71786,71786,16,5946,3200,67.6629902031251
18,65840,65840,72,1350,3275,629.60966088461
19,64490,64490,80,1144,3350,703.985530358744
20,63346,63346,66,1530,3425,568.993612264433
21,61816,61816,112,687,3500,1029.6268342066
22,61129,61129,29,3690,3575,193.104576982923
23,57439,57439,73,1499,3650,636.25288637122
24,55940,55940,17,6440,3725,76.5611937230696
25,49500,49500,39,2910,3800,297.354627727853
26,46590,46590,58,1980,3875,483.434557989914
27,44610,44610,66,1770,3950,561.585008186151
28,42840,42840,82,1341,4025,725.025095416188
29,41499,41499,101,955,4100,917.946300525273
30,40544,40544,38,3270,4175,286.067276152962
31,37274,37274,92,1112,4250,825.432044943357
32,36162,36162,11,8953,4325,10
33,27209,27209,67,1950,4400,574.745418438408
34,25259,25259,28,4770,4475,183.980936727022
35,20489,20489,67,2010,4550,575.969579180691
36,18479,18479,91,1237,4625,818.260763202323
37,17242,17242,73,1870,4700,639.112172418791
38,15372,15372,82,1593,4775,729.130834561849
39,13779,13779,63,2280,4850,530.176735115566
40,11499,11499,21,6751,4925,118.185151039845
41,4958,4958,58,2580,5000,487.866653848774
42,2785,2785,16,8242,5075,67.6629902031286
43,195,195,72,2103,5150,629.609660884611
44,51,51,80,1811,5225,703.985530358749
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
