"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98864,98864,73,780,2000,636.124769696323
2,98084,98084,73,837,2075,636.124769696323
3,97247,97247,40,1590,2150,309.02350545005
4,95657,95657,44,1500,2225,346.066958328826
5,94157,94157,45,1530,2300,356.669333349468
6,92627,92627,80,798,2375,704.810454563474
7,91829,91829,97,522,2450,871.861141977731
8,91307,91307,46,1620,2525,364.282354048967
9,89687,89687,32,2430,2600,223.137076505959
10,87257,87257,46,1740,2675,369.955265164989
11,85517,85517,63,1290,2750,533.059690340279
12,84227,84227,96,623,2825,868.059062845648
13,83604,83604,69,1260,2900,594.141592249776
14,82344,82344,30,2970,2975,200.453603984199
15,79374,79374,50,1830,3050,401.401905554161
16,77544,77544,59,1560,3125,498.142769902657
17,75984,75984,72,1320,3200,629.972876432695
18,74664,74664,78,1176,3275,680.943565487118
19,73488,73488,40,2490,3350,309.364328805743
20,70998,70998,50,2040,3425,407.551066331143
21,68958,68958,74,1406,3500,648.313690512925
22,67552,67552,58,1830,3575,486.629600109731
23,65722,65722,60,1800,3650,504.730897037542
24,63922,63922,49,2280,3725,399.358331006605
25,61642,61642,47,2400,3800,379.904816304434
26,59242,59242,87,1176,3875,776.041344009555
27,58066,58066,73,1602,3950,636.124769696323
28,56464,56464,40,3000,4025,309.023505450048
29,53464,53464,44,2790,4100,346.066958328826
30,50674,50674,45,2760,4175,356.66933334947
31,47914,47914,80,1486,4250,704.810454563475
32,46428,46428,97,1052,4325,871.861141977729
33,45376,45376,46,2850,4400,364.282354048966
34,42526,42526,32,4170,4475,223.13707650596
35,38356,38356,46,2940,4550,369.955265164991
36,35416,35416,63,2190,4625,533.059690340285
37,33226,33226,96,1198,4700,868.059062845648
38,32028,32028,69,2070,4775,594.141592249779
39,29958,29958,30,4830,4850,200.453603984198
40,25128,25128,50,2940,4925,401.401905554166
41,22188,22188,59,2520,5000,498.142769902657
42,19668,19668,72,2085,5075,629.972876432697
43,17583,17583,78,1904,5150,680.943565487115
44,15679,15679,40,3900,5225,309.364328805742
45,11779,11779,50,3180,5300,407.551066331143
46,8599,8599,74,2118,5375,648.313690512923
47,6481,6481,58,2790,5450,486.62960010973
48,3783,3783,60,2760,5525,504.730897037538
49,1851,1851,49,3420,5600,399.358331006605
50,742,742,47,3600,5675,379.90481630443
