"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98542,98542,82,611,2000,720.878159510265
2,97931,97931,82,669,2075,720.878159510265
3,97262,97262,39,1650,2150,299.550104833439
4,95612,95612,47,1410,2225,377.982862260215
5,94202,94202,80,784,2300,708.256716851108
6,93418,93418,69,1020,2375,590.265744684286
7,92398,92398,106,438,2450,969.117482800553
8,91960,91960,76,958,2525,669.751298134001
9,91002,91002,49,1590,2600,399.873567359995
10,89412,89412,84,816,2675,744.788587181715
11,88596,88596,62,1320,2750,526.493521665867
12,87276,87276,82,944,2825,722.660533826771
13,86332,86332,70,1230,2900,602.437127822079
14,85102,85102,17,5250,2975,71.9725383896455
15,79852,79852,47,1920,3050,372.914921930455
16,77932,77932,37,2520,3125,272.349019892383
17,75412,75412,43,2220,3200,334.122854452849
18,73192,73192,61,1590,3275,514.499045103888
19,71602,71602,11,7814,3350,10
20,63788,63788,32,3210,3425,228.773145372642
21,60578,60578,50,2100,3500,407.45193739942
22,58478,58478,49,2160,3575,391.004370624426
23,56318,56318,89,968,3650,791.792861463937
24,55350,55350,49,2280,3725,396.634904073764
25,53070,53070,51,2220,3800,413.648018079174
26,50850,50850,86,1167,3875,760.226487388866
27,49683,49683,71,1650,3950,613.738062111541
28,48033,48033,106,875,4025,962.703204973279
29,47158,47158,78,1487,4100,689.696487183506
30,45671,45671,45,2760,4175,350.691422026857
31,42911,42911,78,1554,4250,686.31980813605
32,41357,41357,57,2250,4325,470.37058630419
33,39107,39107,73,1800,4400,631.009889208506
34,37307,37307,66,2010,4475,563.874947369316
35,35297,35297,11,9067,4550,13.6877837111679
36,26230,26230,40,3450,4625,307.473999883137
37,22780,22780,35,4020,4700,258.058742293917
38,18760,18760,40,3570,4775,304.194542241777
39,15190,15190,64,2250,4850,544.615409670784
40,12940,12940,14,8467,4925,42.0554194792053
41,4777,4777,35,4260,5000,254.73246145016
42,1940,1940,58,2610,5075,483.182005609308
43,821,821,54,2850,5150,445.397677661651
44,237,237,95,1332,5225,858.146429409249
45,77,77,58,2730,5300,487.744634020083
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
