"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97864,97864,34,1740,2000,247.532236475465
2,96124,96124,34,1830,2075,247.532236475465
3,94294,94294,85,645,2150,753.70676683847
4,93649,93649,79,779,2225,693.796618920357
5,92870,92870,45,1530,2300,352.717893724664
6,91340,91340,45,1560,2375,353.78314432528
7,89780,89780,29,2520,2450,190.086328870547
8,87260,87260,101,497,2525,917.801052726012
9,86763,86763,29,2670,2600,198.082965965251
10,84093,84093,92,615,2675,826.129785240599
11,83478,83478,66,1230,2750,563.240348869437
12,82248,82248,66,1260,2825,562.809876251379
13,80988,80988,31,2790,2900,215.216575255737
14,78198,78198,34,2610,2975,249.94269590707
15,75588,75588,95,714,3050,852.176523986005
16,74874,74874,32,2910,3125,227.637345062029
17,71964,71964,93,787,3200,838.322534184343
18,71177,71177,56,1740,3275,466.163301953745
19,69437,69437,85,1042,3350,751.968242907142
20,68395,68395,18,5687,3425,81.5603130471002
21,62708,62708,44,2370,3500,344.645974959395
22,60338,60338,82,1208,3575,720.902374926098
23,59130,59130,43,2520,3650,331.423222378778
24,56610,56610,88,1012,3725,781.524528473525
25,55598,55598,52,2190,3800,426.604604887559
26,53408,53408,98,908,3875,885.338306190208
27,52500,52500,11,8719,3950,10
28,43781,43781,54,2220,4025,441.059120143128
29,41561,41561,65,1890,4100,553.869286074896
30,39671,39671,58,2130,4175,486.979462865502
31,37541,37541,76,1628,4250,664.873567314101
32,35913,35913,55,2340,4325,452.417756917977
33,33573,33573,104,989,4400,941.143320742127
34,32584,32584,11,9246,4475,10
35,23338,23338,60,2250,4550,506.291552519239
36,21088,21088,48,2880,4625,388.0688089488
37,18208,18208,75,1856,4700,659.331025239468
38,16352,16352,61,2340,4775,513.437906942613
39,14012,14012,63,2280,4850,533.608409063002
40,11732,11732,101,1176,4925,915.585853568662
41,10556,10556,12,9101,5000,24.8088876058301
42,2612,2612,61,2490,5075,516.337755429078
43,1396,1396,35,4410,5150,258.510114784888
44,307,307,90,1437,5225,809.226775563993
45,165,165,46,3450,5300,362.20942488254
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
