"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98487,98487,80,710,2000,700.236299216418
2,97777,97777,80,698,2075,700.236299216418
3,97079,97079,66,960,2150,563.346623441041
4,96119,96119,43,1530,2225,338.523272902488
5,94589,94589,91,502,2300,815.196841160875
6,94087,94087,14,5070,2375,47.3213873412816
7,89017,89017,82,788,2450,722.180508463378
8,88229,88229,83,818,2525,732.980529509118
9,87411,87411,20,3900,2600,101.532637099653
10,83511,83511,85,771,2675,752.246265258278
11,82740,82740,43,1890,2750,338.8093984863
12,80850,80850,70,1200,2825,605.737540779472
13,79650,79650,73,1167,2900,639.832490551426
14,78483,78483,25,3570,2975,150.781436554985
15,74913,74913,80,1030,3050,709.365671357042
16,73883,73883,62,1500,3125,520.972549899033
17,72383,72383,61,1560,3200,511.827619752949
18,70823,70823,51,1920,3275,412.629930422101
19,68903,68903,51,1950,3350,418.209504326342
20,66953,66953,84,1058,3425,745.814582770896
21,65895,65895,44,2370,3500,342.067557824874
22,63525,63525,67,1590,3575,570.231064361648
23,61935,61935,46,2370,3650,365.359064888877
24,59565,59565,63,1770,3725,534.240340299418
25,57795,57795,91,967,3800,811.221842778827
26,56828,56828,14,7588,3875,49.3350405532825
27,49240,49240,80,1349,3950,700.236299216422
28,47891,47891,66,1800,4025,563.346623441044
29,46091,46091,43,2850,4100,338.523272902488
30,43241,43241,91,1100,4175,815.196841160874
31,42141,42141,14,8005,4250,47.3213873412855
32,34136,34136,82,1433,4325,722.180508463378
33,32703,32703,83,1445,4400,732.980529509115
34,31258,31258,20,6550,4475,101.532637099654
35,24708,24708,85,1411,4550,752.246265258276
36,23297,23297,43,3210,4625,338.809398486305
37,20087,20087,70,2010,4700,605.737540779474
38,18077,18077,73,1945,4775,639.832490551426
39,16132,16132,25,5793,4850,150.78143655498
40,10339,10339,80,1703,4925,709.365671357039
41,8636,8636,62,2400,5000,520.972549899032
42,6236,6236,61,2490,5075,511.827619752946
43,3884,3884,51,3000,5150,412.629930422099
44,1906,1906,51,3060,5225,418.209504326339
45,754,754,84,1705,5300,745.814582770897
46,298,298,44,3660,5375,342.067557824871
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
