"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98704,98704,98,363,2000,886.617394190802
2,98341,98341,98,399,2075,886.617394190802
3,97942,97942,45,1410,2150,353.474959890895
4,96532,96532,11,5994,2225,10
5,90538,90538,68,990,2300,583.309644616874
6,89548,89548,52,1350,2375,428.888132593148
7,88198,88198,56,1290,2450,468.312967567419
8,86908,86908,100,521,2525,902.593153761426
9,86387,86387,56,1380,2600,468.57828367648
10,85007,85007,58,1380,2675,480.332226216221
11,83627,83627,72,1140,2750,627.376135125848
12,82487,82487,11,7081,2825,10
13,75406,75406,40,2160,2900,306.797276666319
14,73246,73246,90,739,2975,802.109510642647
15,72507,72507,66,1380,3050,567.863065123627
16,71127,71127,93,754,3125,832.314782871247
17,70373,70373,69,1380,3200,593.089325148354
18,68993,68993,11,7927,3275,10
19,61066,61066,54,1860,3350,441.079596491506
20,59206,59206,64,1590,3425,543.516471378516
21,57616,57616,45,2310,3500,351.113898206768
22,55306,55306,95,869,3575,854.439063498345
23,54437,54437,72,1500,3650,628.49252155047
24,52937,52937,47,2370,3725,377.845462725773
25,50567,50567,78,1358,3800,689.04348525099
26,49209,49209,26,4470,3875,164.455114598915
27,44739,44739,19,6095,3950,99.7050006178385
28,38644,38644,86,1229,4025,764.481968231426
29,37415,37415,72,1653,4100,620.38863411368
30,35762,35762,82,1405,4175,724.346900092716
31,34357,34357,88,1227,4250,783.788048900619
32,33130,33130,14,8081,4325,48.5872181053676
33,25049,25049,34,3870,4400,249.152361590033
34,21179,21179,72,1853,4475,623.564622138066
35,19326,19326,42,3240,4550,320.588385031864
36,16086,16086,82,1559,4625,720.63379055267
37,14527,14527,88,1380,4700,787.73005896172
38,13147,13147,44,3240,4775,345.973267913257
39,9907,9907,75,1898,4850,650.188896931979
40,8009,8009,47,3120,4925,371.250901469509
41,4988,4988,11,9667,5000,10
42,314,314,72,2093,5075,628.936593325701
43,53,53,81,1742,5150,710.887763777402
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
