"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97478,97478,51,1170,2000,417.159524916114
2,96308,96308,51,1200,2075,417.159524916114
3,95108,95108,60,1050,2150,503.527033323355
4,94058,94058,58,1140,2225,481.748731397781
5,92918,92918,64,1050,2300,544.310232694708
6,91868,91868,38,1860,2375,285.248103837529
7,90008,90008,53,1380,2450,437.24057710131
8,88628,88628,101,503,2525,910.587886198752
9,88125,88125,57,1350,2600,474.207040114271
10,86775,86775,32,2490,2675,229.198188870116
11,84285,84285,78,1027,2750,680.92198838437
12,83258,83258,62,1350,2825,521.54088333406
13,81908,81908,38,2280,2900,287.104169488265
14,79628,79628,57,1560,2975,473.353925832067
15,78068,78068,65,1380,3050,555.006891498108
16,76688,76688,82,1029,3125,720.305506359798
17,75659,75659,64,1500,3200,540.674681150317
18,74159,74159,31,3150,3275,219.2259061325
19,71009,71009,73,1348,3350,634.208727729775
20,69661,69661,73,1350,3425,634.322905104653
21,68311,68311,23,4560,3500,133.712570659998
22,63751,63751,60,1770,3575,501.479415795142
23,61981,61981,90,935,3650,801.282710799537
24,61046,61046,59,1890,3725,499.477536826673
25,59156,59156,56,2010,3800,462.652297504966
26,57146,57146,53,2190,3875,437.23914507324
27,54956,54956,59,1980,3950,499.810000555093
28,52976,52976,69,1740,4025,591.27234780645
29,51236,51236,33,3720,4100,233.413615288449
30,47516,47516,53,2340,4175,439.313684462297
31,45176,45176,102,990,4250,922.74756186918
32,44186,44186,55,2340,4325,458.034555891282
33,41846,41846,36,3660,4400,268.134499877968
34,38186,38186,75,1766,4475,656.456549958165
35,36420,36420,59,2310,4550,496.578729150216
36,34110,34110,45,3060,4625,352.842612449684
37,31050,31050,53,2640,4700,437.200564638988
38,28410,28410,60,2370,4775,506.542722510838
39,26040,26040,88,1442,4850,782.131879821116
40,24598,24598,63,2340,4925,531.824161030541
41,22258,22258,29,5154,5000,196.596854341299
42,17104,17104,76,1901,5075,663.679068752773
43,15203,15203,71,2152,5150,612.641695843266
44,13051,13051,24,6353,5225,149.084178202408
45,6698,6698,61,2580,5300,510.59521308852
46,4142,4142,84,1742,5375,740.622342570804
47,2768,2768,64,2550,5450,542.350364211623
48,1422,1422,59,2790,5525,499.577824035034
49,537,537,47,3570,5600,370.941688149834
50,54,54,62,2730,5675,527.471759365549
