"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98569,98569,67,870,2000,573.952980115446
2,97699,97699,67,900,2075,573.952980115446
3,96799,96799,64,990,2150,548.799436585755
4,95809,95809,44,1500,2225,346.333398567694
5,94309,94309,58,1170,2300,482.381504716629
6,93139,93139,75,924,2375,657.439834744951
7,92215,92215,41,1770,2450,316.698522328619
8,90445,90445,60,1260,2525,505.013347587389
9,89185,89185,82,866,2600,722.17922514461
10,88319,88319,41,1950,2675,319.144572512175
11,86369,86369,63,1290,2750,537.395769686822
12,85079,85079,77,1057,2825,673.826433939472
13,84022,84022,46,1890,2900,364.801925340912
14,82132,82132,56,1590,2975,469.652489162823
15,80542,80542,70,1290,3050,604.603920327043
16,79252,79252,53,1740,3125,439.313395224197
17,77512,77512,45,2130,3200,353.23579240867
18,75382,75382,73,1317,3275,635.45486114504
19,74065,74065,60,1650,3350,502.40350447251
20,72415,72415,40,2550,3425,305.957925360665
21,69865,69865,81,1170,3500,718.058075860148
22,68695,68695,61,1740,3575,514.834435269788
23,66955,66955,43,2520,3650,337.740634105494
24,64435,64435,80,1305,3725,701.937984517155
25,63130,63130,60,1890,3800,503.717948005426
26,61240,61240,46,2520,3875,365.122082870569
27,58720,58720,67,1740,3950,573.952980115445
28,56980,56980,64,1860,4025,548.799436585754
29,55120,55120,44,2790,4100,346.333398567694
30,52330,52330,58,2130,4175,482.381504716632
31,50200,50200,75,1662,4250,657.439834744951
32,48538,48538,41,3150,4325,316.698522328619
33,45388,45388,60,2190,4400,505.013347587388
34,43198,43198,82,1503,4475,722.17922514461
35,41695,41695,41,3300,4550,319.144572512174
36,38395,38395,63,2190,4625,537.395769686822
37,36205,36205,77,1784,4700,673.826433939472
38,34421,34421,46,3090,4775,364.801925340912
39,31331,31331,56,2580,4850,469.652489162824
40,28751,28751,70,2100,4925,604.603920327043
41,26651,26651,53,2820,5000,439.313395224197
42,23831,23831,45,3360,5075,353.235792408669
43,20471,20471,73,2088,5150,635.45486114504
44,18383,18383,60,2610,5225,502.403504472508
45,15773,15773,40,3960,5300,305.957925360664
46,11813,11813,81,1861,5375,718.058075860149
47,9952,9952,61,2670,5450,514.834435269788
48,7282,7282,43,3840,5525,337.740634105493
49,3578,3578,80,1951,5600,701.937984517157
50,2074,2074,60,2820,5675,503.717948005426
