"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97782,97782,30,1980,2000,202.130394304765
2,95802,95802,30,2070,2075,202.130394304765
3,93732,93732,65,990,2150,551.895568604482
4,92742,92742,89,506,2225,793.911709771552
5,92236,92236,59,1140,2300,495.852965122121
6,91096,91096,27,2610,2375,171.674012067871
7,88486,88486,63,1140,2450,530.328300447905
8,87346,87346,83,825,2525,737.330581485352
9,86521,86521,70,1110,2600,600.981891591914
10,85411,85411,29,2760,2675,194.735854289432
11,82651,82651,49,1680,2750,396.273525462357
12,80971,80971,91,661,2825,813.231841559091
13,80310,80310,67,1290,2900,570.880058319861
14,79020,79020,39,2280,2975,298.707748892472
15,76740,76740,39,2340,3050,297.564118131821
16,74400,74400,86,969,3125,760.848526399745
17,73431,73431,78,1185,3200,683.853359119603
18,72246,72246,38,2580,3275,284.197097941417
19,69666,69666,37,2700,3350,277.623800228366
20,66966,66966,81,1166,3425,714.575673375478
21,65800,65800,78,1262,3500,684.906144740819
22,64538,64538,52,2040,3575,420.762641519911
23,62498,62498,25,4380,3650,152.157653498324
24,58118,58118,80,1300,3725,707.801397565566
25,56818,56818,81,1272,3800,711.139389598457
26,55546,55546,54,2130,3875,446.635745961323
27,53416,53416,30,3930,3950,202.130394304765
28,49486,49486,65,1830,4025,551.895568604481
29,47656,47656,89,1180,4100,793.911709771553
30,46476,46476,59,2100,4175,495.85296512212
31,44376,44376,27,4710,4250,171.67401206787
32,39666,39666,63,2040,4325,530.3283004479
33,37626,37626,83,1452,4400,737.330581485352
34,36174,36174,70,1890,4475,600.981891591915
35,34284,34284,29,4680,4550,194.735854289432
36,29604,29604,49,2820,4625,396.273525462356
37,26784,26784,91,1247,4700,813.23184155909
38,25537,25537,67,2130,4775,570.880058319861
39,23407,23407,39,3720,4850,298.707748892475
40,19687,19687,39,3780,4925,297.564118131819
41,15907,15907,86,1575,5000,760.848526399745
42,14332,14332,78,1824,5075,683.853359119606
43,12508,12508,38,4050,5150,284.197097941418
44,8458,8458,37,4230,5225,277.623800228365
45,4348,4348,81,1789,5300,714.575673375478
46,2963,2963,78,1951,5375,684.90614474082
47,1818,1818,52,3120,5450,420.762641519909
48,718,718,25,6482,5525,152.157653498324
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
