"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98945,98945,77,730,2000,679.580576559729
2,98215,98215,77,765,2075,679.580576559729
3,97450,97450,65,990,2150,559.544796853981
4,96460,96460,60,1110,2225,508.598693000824
5,95350,95350,65,1050,2300,559.758417488091
6,94300,94300,30,2370,2375,201.509093928652
7,91930,91930,76,911,2450,663.896665687326
8,91019,91019,66,1140,2525,561.381641347276
9,89879,89879,62,1230,2600,523.147371544325
10,88649,88649,64,1230,2675,548.929995163518
11,87419,87419,29,2820,2750,193.652748426276
12,84599,84599,77,1054,2825,679.580576559726
13,83545,83545,65,1320,2900,559.544796853981
14,82225,82225,60,1470,2975,508.598693000829
15,80755,80755,65,1380,3050,559.758417488091
16,79375,79375,30,3120,3125,201.509093928652
17,76255,76255,76,1219,3200,663.896665687326
18,75036,75036,66,1470,3275,561.381641347271
19,73566,73566,62,1620,3350,523.147371544325
20,71946,71946,64,1590,3425,548.929995163522
21,70356,70356,29,3600,3500,193.652748426276
22,66756,66756,77,1338,3575,679.580576559729
23,65418,65418,65,1680,3650,559.544796853981
24,63738,63738,60,1860,3725,508.598693000824
25,61878,61878,65,1740,3800,559.758417488091
26,60138,60138,30,3870,3875,201.509093928652
27,56268,56268,76,1510,3950,663.896665687326
28,54758,54758,66,1800,4025,561.381641347276
29,52958,52958,62,1980,4100,523.147371544325
30,50978,50978,64,1950,4175,548.929995163519
31,49028,49028,29,4380,4250,193.652748426276
32,44648,44648,77,1589,4325,679.580576559726
33,43059,43059,65,2010,4400,559.544796853981
34,41049,41049,60,2220,4475,508.598693000828
35,38829,38829,65,2100,4550,559.758417488091
36,36729,36729,30,4620,4625,201.509093928651
37,32109,32109,76,1796,4700,663.896665687326
38,30313,30313,66,2160,4775,561.381641347272
39,28153,28153,62,2340,4850,523.147371544325
40,25813,25813,64,2280,4925,548.929995163523
41,23533,23533,29,5158,5000,193.652748426276
42,18375,18375,77,1889,5075,679.58057655973
43,16486,16486,65,2370,5150,559.544796853982
44,14116,14116,60,2610,5225,508.598693000825
45,11506,11506,65,2430,5300,559.758417488092
46,9076,9076,30,5366,5375,201.509093928652
47,3804,3804,76,2073,5450,663.896665687323
48,2216,2216,66,2490,5525,561.381641347277
49,1241,1241,62,2700,5600,523.147371544325
50,486,486,64,2640,5675,548.929995163518
