"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97847,97847,60,990,2000,501.651973795002
2,96857,96857,60,1020,2075,501.651973795002
3,95837,95837,56,1140,2150,467.495156876799
4,94697,94697,54,1230,2225,443.922476148086
5,93467,93467,53,1290,2300,431.720508834526
6,92177,92177,53,1320,2375,430.835654966722
7,90857,90857,54,1350,2450,440.384169472893
8,89507,89507,55,1350,2525,458.716691933599
9,88157,88157,58,1320,2600,483.533100350638
10,86837,86837,61,1290,2675,512.040316364492
11,85547,85547,64,1260,2750,541.142956057167
12,84287,84287,66,1260,2825,567.654625095932
13,83027,83027,68,1260,2900,588.516331674198
14,81767,81767,70,1260,2975,601.008019214506
15,80507,80507,70,1290,3050,602.93963313208
16,79217,79217,69,1350,3125,592.809406530584
17,77867,77867,66,1440,3200,569.919098932063
18,76427,76427,63,1530,3275,534.43862144421
19,74897,74897,58,1710,3350,487.41566162963
20,73187,73187,53,1920,3425,430.729381975803
21,71267,71267,46,2280,3500,366.990789761471
22,68987,68987,39,2730,3575,299.395741709358
23,66257,66257,33,3300,3650,231.539542410448
24,62957,62957,26,4290,3725,167.204532579538
25,58667,58667,21,5395,3800,110.133788257189
26,53272,53272,16,6908,3875,63.8049562871837
27,46364,46364,13,8002,3950,31.2182774673666
28,38362,38362,11,8539,4025,14.7119945195592
29,29823,29823,11,8474,4100,15.8166605484141
30,21349,21349,13,8194,4175,35.1574600020658
31,13155,13155,17,7104,4250,72.4106787072276
32,6215,6215,22,5837,4325,126.31709864052
33,2051,2051,29,4530,4400,194.751557247529
34,578,578,37,3600,4475,274.844421862424
35,67,67,46,2940,4550,363.147505735614
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
