"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98502,98502,52,1140,2000,429.987828185707
2,97362,97362,52,1170,2075,429.987828185707
3,96192,96192,79,755,2150,697.785421298708
4,95437,95437,61,1080,2225,513.034276389096
5,94357,94357,65,1050,2300,558.669416184339
6,93307,93307,47,1500,2375,375.393465721165
7,91807,91807,55,1320,2450,458.288700904725
8,90487,90487,51,1470,2525,413.341999160803
9,89017,89017,73,1048,2600,635.733696418799
10,87969,87969,76,1016,2675,664.751535959579
11,86953,86953,51,1590,2750,416.79929340014
12,85363,85363,45,1860,2825,352.565154275481
13,83503,83503,49,1770,2900,390.013639831598
14,81733,81733,79,1069,2975,699.339396006857
15,80664,80664,62,1470,3050,523.752584309853
16,79194,79194,66,1410,3125,560.772725486317
17,77784,77784,49,1950,3200,391.767576854263
18,75834,75834,54,1800,3275,443.602229857235
19,74034,74034,52,1920,3350,421.256204853791
20,72114,72114,69,1470,3425,594.651653941496
21,70644,70644,79,1258,3500,697.091115746077
22,69386,69386,52,2040,3575,425.5856810259
23,67346,67346,46,2370,3650,367.94162301795
24,64976,64976,45,2460,3725,356.442859726488
25,62516,62516,79,1334,3800,690.841336109166
26,61182,61182,64,1800,3875,540.773410485492
27,59382,59382,65,1800,3950,557.282662095412
28,57582,57582,51,2340,4025,413.380818645905
29,55242,55242,52,2340,4100,426.103657338622
30,52902,52902,53,2340,4175,432.821891573802
31,50562,50562,65,1950,4250,552.977004596021
32,48612,48612,82,1433,4325,722.741650617405
33,47179,47179,53,2490,4400,439.427810349234
34,44689,44689,48,2790,4475,381.45357782296
35,41899,41899,43,3150,4550,330.715397893349
36,38749,38749,77,1756,4625,672.210916766413
37,36993,36993,66,2130,4700,563.169854042101
38,34863,34863,64,2220,4775,549.398701326749
39,32643,32643,53,2730,4850,438.610480069096
40,29913,29913,50,2940,4925,407.625860526709
41,26973,26973,54,2760,5000,445.874623658494
42,24213,24213,61,2490,5075,513.392835290509
43,21723,21723,83,1703,5150,739.77666958306
44,20020,20020,55,2850,5225,459.07615071354
45,17170,17170,49,3240,5300,392.192758240862
46,13930,13930,41,3930,5375,313.584659315704
47,10000,10000,74,2154,5450,644.151693521642
48,7846,7846,68,2430,5525,589.373299698196
49,5430,5430,63,2640,5600,538.793555887551
50,3177,3177,56,3030,5675,465.505927324582
