"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98381,98381,57,1050,2000,472.465368680509
2,97331,97331,57,1080,2075,472.465368680509
3,96251,96251,63,1020,2150,534.94582440371
4,95231,95231,68,960,2225,587.510471143648
5,94271,94271,64,1050,2300,542.920767845115
6,93221,93221,57,1230,2375,477.459106258701
7,91991,91991,50,1470,2450,408.523456188112
8,90521,90521,52,1440,2525,420.748203288753
9,89081,89081,64,1200,2600,543.47068844659
10,87881,87881,65,1230,2675,558.362900585561
11,86651,86651,59,1380,2750,493.452802829756
12,85271,85271,67,1260,2825,573.317468070887
13,84011,84011,66,1290,2900,567.368764250883
14,82721,82721,44,2010,2975,346.010508938715
15,80711,80711,47,1920,3050,372.992880501734
16,78791,78791,72,1260,3125,620.460421084126
17,77531,77531,64,1500,3200,546.113439724958
18,76031,76031,51,1920,3275,415.45973996882
19,74111,74111,72,1350,3350,627.907659757879
20,72761,72761,72,1410,3425,623.255077145506
21,71351,71351,38,2760,3500,280.978367517121
22,68591,68591,46,2310,3575,364.580168061939
23,66281,66281,77,1375,3650,676.894845779724
24,64906,64906,60,1860,3725,506.203171733531
25,63046,63046,47,2400,3800,375.048605989549
26,60646,60646,78,1420,3875,685.780053869979
27,59226,59226,73,1600,3950,636.438375261091
28,57626,57626,33,3630,4025,238.985750461334
29,53996,53996,48,2550,4100,388.307782290976
30,51446,51446,79,1478,4175,692.21007221064
31,49968,49968,55,2310,4250,458.604388488084
32,47658,47658,48,2700,4325,380.306716564859
33,44958,44958,82,1475,4400,722.326861625237
34,43483,43483,71,1890,4475,614.079951304399
35,41593,41593,33,4110,4550,239.517942519727
36,37483,37483,52,2640,4625,424.743264063038
37,34843,34843,75,1846,4700,659.458745871648
38,32997,32997,52,2730,4775,427.199342910644
39,30267,30267,52,2790,4850,423.248947560273
40,27477,27477,81,1669,4925,718.911945075629
41,25808,25808,67,2220,5000,575.83762834997
42,23588,23588,38,3990,5075,288.416561590531
43,19598,19598,55,2790,5150,450.254182353086
44,16808,16808,68,2280,5225,587.887742458393
45,14528,14528,53,3000,5300,430.158948234904
46,11528,11528,58,2760,5375,483.208649680414
47,8768,8768,77,2041,5450,670.379699985468
48,6727,6727,64,2580,5525,545.816484957807
49,4286,4286,47,3570,5600,375.373076365593
50,1875,1875,54,3150,5675,446.620859891636
