"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97901,97901,54,1110,2000,440.798715977369
2,96791,96791,54,1140,2075,440.798715977369
3,95651,95651,41,1560,2150,315.303221013387
4,94091,94091,56,1170,2225,469.551051115455
5,92921,92921,36,1890,2300,265.397413488496
6,91031,91031,87,701,2375,779.862806917762
7,90330,90330,71,1020,2450,610.914560632844
8,89310,89310,67,1110,2525,579.220886364035
9,88200,88200,68,1140,2600,589.957151465557
10,87060,87060,23,3480,2675,133.817865776861
11,83580,83580,64,1260,2750,542.02171630965
12,82320,82320,50,1680,2825,401.256692271908
13,80640,80640,75,1138,2900,650.591615711114
14,79502,79502,89,765,2975,792.990987334868
15,78737,78737,49,1860,3050,393.319941426677
16,76877,76877,65,1440,3125,559.21620747761
17,75437,75437,33,2880,3200,231.140847616432
18,72557,72557,48,2040,3275,386.673950360463
19,70517,70517,77,1230,3350,672.584886984766
20,69287,69287,62,1650,3425,524.899489138312
21,67637,67637,89,930,3500,797.057298085721
22,66707,66707,54,1980,3575,440.798715977366
23,64727,64727,41,2670,3650,315.303221013385
24,62057,62057,56,1980,3725,469.551051115455
25,60077,60077,36,3150,3800,265.397413488499
26,56927,56927,87,1164,3875,779.86280691776
27,55763,55763,71,1650,3950,610.914560632846
28,54113,54113,67,1800,4025,579.220886364032
29,52313,52313,68,1800,4100,589.957151465562
30,50513,50513,23,5424,4175,133.817865776862
31,45089,45089,64,1980,4250,542.021716309653
32,43109,43109,50,2580,4325,401.256692271911
33,40529,40529,75,1734,4400,650.591615711114
34,38795,38795,89,1301,4475,792.990987334869
35,37494,37494,49,2760,4550,393.319941426674
36,34734,34734,65,2130,4625,559.216207477611
37,32604,32604,33,4260,4700,231.140847616436
38,28344,28344,48,2970,4775,386.673950360464
39,25374,25374,77,1795,4850,672.584886984764
40,23579,23579,62,2370,4925,524.899489138311
41,21209,21209,89,1475,5000,797.057298085717
42,19734,19734,54,2790,5075,440.79871597737
43,16944,16944,41,3750,5150,315.303221013387
44,13194,13194,56,2790,5225,469.551051115454
45,10404,10404,36,4407,5300,265.397413488497
46,5997,5997,87,1619,5375,779.862806917759
47,4408,4408,71,2280,5450,610.914560632845
48,2561,2561,67,2459,5525,579.220886364035
49,1400,1400,68,2460,5600,589.957151465562
50,713,713,23,7085,5675,133.817865776861
