"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97959,97959,45,1320,2000,359.155043262802
2,96639,96639,45,1380,2075,359.155043262802
3,95259,95259,56,1140,2150,466.656336169385
4,94119,94119,79,775,2225,694.796138124582
5,93344,93344,31,2220,2300,218.15689146782
6,91124,91124,86,696,2375,761.235590975411
7,90428,90428,45,1620,2450,359.155043262802
8,88808,88808,56,1350,2525,466.656336169385
9,87458,87458,79,921,2600,694.796138124583
10,86537,86537,31,2580,2675,218.15689146782
11,83957,83957,86,798,2750,761.23559097541
12,83159,83159,45,1860,2825,359.155043262804
13,81299,81299,56,1530,2900,466.656336169385
14,79769,79769,79,1061,2975,694.796138124583
15,78708,78708,31,2940,3050,218.156891467819
16,75768,75768,86,977,3125,761.235590975409
17,74791,74791,45,2130,3200,359.155043262802
18,72661,72661,56,1740,3275,466.656336169386
19,70921,70921,79,1214,3350,694.796138124583
20,69707,69707,31,3300,3425,218.15689146782
21,66407,66407,86,990,3500,761.23559097541
22,65417,65417,45,2370,3575,359.1550432628
23,63047,63047,56,1950,3650,466.656336169385
24,61097,61097,79,1327,3725,694.796138124581
25,59770,59770,31,3660,3800,218.15689146782
26,56110,56110,86,1177,3875,761.235590975412
27,54933,54933,45,2610,3950,359.1550432628
28,52323,52323,56,2130,4025,466.656336169383
29,50193,50193,79,1488,4100,694.79613812458
30,48705,48705,31,4020,4175,218.15689146782
31,44685,44685,86,1310,4250,761.235590975408
32,43375,43375,45,2880,4325,359.155043262805
33,40495,40495,56,2340,4400,466.656336169386
34,38155,38155,79,1596,4475,694.79613812458
35,36559,36559,31,4380,4550,218.156891467824
36,32179,32179,86,1440,4625,761.235590975406
37,30739,30739,45,3120,4700,359.155043262803
38,27619,27619,56,2550,4775,466.656336169388
39,25069,25069,79,1721,4850,694.796138124585
40,23348,23348,31,4740,4925,218.156891467819
41,18608,18608,86,1553,5000,761.235590975408
42,17055,17055,45,3360,5075,359.155043262798
43,13695,13695,56,2730,5150,466.656336169391
44,10965,10965,79,1866,5225,694.796138124581
45,9099,9099,31,5100,5300,218.156891467819
46,4061,4061,86,1677,5375,761.23559097541
47,2741,2741,45,3630,5450,359.155043262805
48,1005,1005,56,2940,5525,466.656336169386
49,249,249,79,1978,5600,694.796138124581
50,50,50,31,5474,5675,218.156891467819
