"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98320,98320,67,870,2000,579.921679452736
2,97450,97450,67,900,2075,579.921679452736
3,96550,96550,60,1050,2150,506.986558563807
4,95500,95500,52,1260,2225,420.960255555622
5,94240,94240,54,1260,2300,444.620230931343
6,92980,92980,65,1080,2375,551.163199214593
7,91900,91900,69,1050,2450,598.736183017775
8,90850,90850,62,1200,2525,523.512005450035
9,89650,89650,52,1500,2600,426.100389774409
10,88150,88150,53,1500,2675,433.038150079922
11,86650,86650,62,1320,2750,524.80528152039
12,85330,85330,66,1260,2825,566.848666643588
13,84070,84070,59,1470,2900,498.876124005927
14,82600,82600,51,1740,2975,419.218321949621
15,80860,80860,54,1680,3050,447.145730199641
16,79180,79180,65,1440,3125,554.240351099233
17,77740,77740,69,1380,3200,599.629248388803
18,76360,76360,62,1560,3275,522.212370639079
19,74800,74800,52,1920,3350,425.213607384222
20,72880,72880,53,1920,3425,435.901266918342
21,70960,70960,63,1650,3500,532.971325753649
22,69310,69310,67,1590,3575,578.476669328237
23,67720,67720,60,1800,3650,509.089411860897
24,65920,65920,52,2130,3725,422.395099603568
25,63790,63790,53,2130,3800,439.987610573015
26,61660,61660,63,1830,3875,537.950262091544
27,59830,59830,67,1740,3950,579.921679452737
28,58090,58090,60,2010,4025,506.986558563809
29,56080,56080,52,2340,4100,420.960255555622
30,53740,53740,54,2310,4175,444.620230931343
31,51430,51430,65,1950,4250,551.163199214592
32,49480,49480,69,1860,4325,598.736183017775
33,47620,47620,62,2100,4400,523.512005450035
34,45520,45520,52,2580,4475,426.100389774408
35,42940,42940,53,2550,4550,433.038150079922
36,40390,40390,62,2220,4625,524.805281520388
37,38170,38170,66,2130,4700,566.848666643588
38,36040,36040,59,2400,4775,498.876124005926
39,33640,33640,51,2850,4850,419.218321949622
40,30790,30790,54,2730,4925,447.145730199642
41,28060,28060,65,2280,5000,554.240351099233
42,25780,25780,69,2190,5075,599.629248388803
43,23590,23590,62,2490,5150,522.212370639079
44,21100,21100,52,3000,5225,425.213607384223
45,18100,18100,53,3000,5300,435.901266918343
46,15100,15100,63,2550,5375,532.971325753649
47,12550,12550,67,2429,5450,578.476669328237
48,10121,10121,60,2760,5525,509.089411860896
49,7361,7361,52,3210,5600,422.395099603568
50,4339,4339,53,3210,5675,439.987610573015
