"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98768,98768,76,761,2000,667.268073829274
2,98007,98007,76,804,2075,667.268073829274
3,97203,97203,34,1890,2150,243.504135481816
4,95313,95313,60,1110,2225,505.932034614442
5,94203,94203,40,1710,2300,301.723279413421
6,92493,92493,92,526,2375,826.176424542008
7,91967,91967,55,1320,2450,459.307406308811
8,90647,90647,78,878,2525,681.716544331921
9,89769,89769,30,2580,2600,205.930482916171
10,87189,87189,63,1260,2675,531.516419912374
11,85929,85929,40,2040,2750,309.261104818354
12,83889,83889,94,650,2825,849.689336109808
13,83239,83239,53,1620,2900,436.286155322982
14,81619,81619,77,1088,2975,671.390170629537
15,80531,80531,29,3150,3050,194.712291167714
16,77381,77381,63,1470,3125,534.321258014033
17,75911,75911,44,2160,3200,343.275794659651
18,73751,73751,94,784,3275,843.555694611291
19,72967,72967,53,1890,3350,438.147465573509
20,71077,71077,73,1350,3425,635.630594759916
21,69727,69727,31,3360,3500,210.116331440818
22,66367,66367,61,1740,3575,514.998879833384
23,64627,64627,50,2190,3650,401.919351602126
24,62437,62437,90,978,3725,809.558159694541
25,61459,61459,56,2010,3800,462.892008968172
26,59449,59449,67,1710,3875,577.393814340562
27,57739,57739,34,3480,3950,248.855078085216
28,54259,54259,57,2100,4025,477.650438718823
29,52159,52159,57,2130,4100,479.854290120826
30,50029,50029,85,1304,4175,753.003750851037
31,48725,48725,60,2100,4250,505.156487620969
32,46625,46625,60,2160,4325,502.847465379183
33,44465,44465,40,3300,4400,304.575504110079
34,41165,41165,52,2580,4475,429.238164552191
35,38585,38585,66,2040,4550,568.937354731741
36,36545,36545,78,1703,4625,681.981617828701
37,34842,34842,65,2160,4700,557.004524066858
38,32682,32682,52,2730,4775,420.516382313731
39,29952,29952,46,3150,4850,368.77924182468
40,26802,26802,47,3120,4925,378.585924538692
41,23682,23682,75,1952,5000,659.299659032823
42,21730,21730,70,2160,5075,606.239925146194
43,19570,19570,70,2190,5150,609.075827114405
44,17380,17380,44,3540,5225,340.09750568153
45,13840,13840,53,3000,5300,432.043585969903
46,10840,10840,43,3750,5375,335.108456791274
47,7090,7090,84,1771,5450,740.673762046657
48,5319,5319,63,2610,5525,535.838423611018
49,3042,3042,75,2192,5600,651.931504879589
50,1958,1958,37,4590,5675,271.11154883564
