"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98033,98033,53,1110,2000,436.961800930981
2,96923,96923,53,1170,2075,436.961800930981
3,95753,95753,101,415,2150,915.940532812608
4,95338,95338,45,1470,2225,353.203272413357
5,93868,93868,40,1710,2300,305.711417102068
6,92158,92158,84,751,2375,742.243395311535
7,91407,91407,37,1980,2450,276.829174619516
8,89427,89427,48,1560,2525,384.635597571629
9,87867,87867,95,598,2600,853.701912854602
10,87269,87269,59,1350,2675,498.709749828446
11,85919,85919,38,2160,2750,283.662100291538
12,83759,83759,70,1200,2825,607.488853166341
13,82559,82559,59,1470,2900,498.06386275843
14,81089,81089,32,2760,2975,225.169789444164
15,78329,78329,86,898,3050,768.38616797146
16,77431,77431,82,1031,3125,720.802883147757
17,76400,76400,25,3840,3200,158.683649732499
18,72560,72560,71,1350,3275,611.813174401419
19,71210,71210,66,1500,3350,564.783164024445
20,69710,69710,28,3660,3425,183.519056025557
21,66050,66050,79,1262,3500,696.613613248177
22,64788,64788,85,1126,3575,750.356252466133
23,63662,63662,40,2730,3650,300.001651525165
24,60932,60932,53,2100,3725,432.299079997704
25,58832,58832,74,1500,3800,647.84481794874
26,57332,57332,38,3030,3875,282.575030405728
27,54302,54302,53,2220,3950,436.961800930981
28,52082,52082,101,928,4025,915.940532812608
29,51154,51154,45,2730,4100,353.20327241335
30,48424,48424,40,3120,4175,305.711417102067
31,45304,45304,84,1370,4250,742.243395311535
32,43934,43934,37,3480,4325,276.829174619517
33,40454,40454,48,2730,4400,384.635597571627
34,37724,37724,95,1126,4475,853.701912854605
35,36598,36598,59,2310,4550,498.709749828446
36,34288,34288,38,3630,4625,283.662100291538
37,30658,30658,70,2010,4700,607.488853166341
38,28648,28648,59,2400,4775,498.063862758433
39,26248,26248,32,4530,4850,225.169789444167
40,21718,21718,86,1518,4925,768.38616797146
41,20200,20200,82,1668,5000,720.802883147757
42,18532,18532,25,6022,5075,158.683649732499
43,12510,12510,71,2154,5150,611.81317440142
44,10356,10356,66,2370,5225,564.78316402444
45,7986,7986,28,5660,5300,183.519056025557
46,2734,2734,79,1921,5375,696.613613248176
47,1582,1582,85,1752,5450,750.356252466134
48,853,853,40,4140,5525,300.001651525162
49,114,114,53,3150,5600,432.299079997712
NA,NA,NA,NA,NA,NA,NA
