"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98710,98710,70,840,2000,609.927087391693
2,97870,97870,70,870,2075,609.927087391693
3,97000,97000,83,680,2150,739.816849377511
4,96320,96320,101,408,2225,915.833927221608
5,95912,95912,112,398,2300,1029.29646410767
6,95514,95514,106,426,2375,961.644757012174
7,95088,95088,79,903,2450,691.777246148299
8,94185,94185,43,1740,2525,337.810252383424
9,92445,92445,19,4080,2600,90.0171911446974
10,88365,88365,17,4710,2675,79.5884267672817
11,83655,83655,38,2160,2750,282.909690834911
12,81495,81495,63,1320,2825,537.040568683729
13,80175,80175,75,1140,2900,656.751049093937
14,79035,79035,66,1350,2975,564.752332373991
15,77685,77685,43,2100,3050,337.634117069843
16,75585,75585,23,4050,3125,137.368712346302
17,71535,71535,18,5310,3200,87.3929085373499
18,66225,66225,29,3360,3275,191.759659906202
19,62865,62865,45,2220,3350,355.53436002078
20,60645,60645,57,1800,3425,479.618802816278
21,58845,58845,64,1620,3500,544.214650567687
22,57225,57225,70,1530,3575,609.927087391689
23,55695,55695,83,1197,3650,739.816849377509
24,54498,54498,101,847,3725,915.833927221606
25,53651,53651,112,756,3800,1029.29646410768
26,52895,52895,106,831,3875,961.644757012173
27,52064,52064,79,1397,3950,691.777246148297
28,50667,50667,43,2790,4025,337.810252383418
29,47877,47877,19,6363,4100,90.0171911446977
30,41514,41514,17,7013,4175,79.5884267672827
31,34501,34501,38,3330,4250,282.909690834909
32,31171,31171,63,2040,4325,537.040568683733
33,29131,29131,75,1737,4400,656.751049093937
34,27394,27394,66,2010,4475,564.752332373992
35,25384,25384,43,3150,4550,337.634117069843
36,22234,22234,23,5995,4625,137.368712346303
37,16239,16239,18,7335,4700,87.3929085373502
38,8904,8904,29,4920,4775,191.759659906199
39,4088,4088,45,3210,4850,355.534360020777
40,1875,1875,57,2580,4925,479.618802816277
41,944,944,64,2340,5000,544.214650567687
42,274,274,70,2160,5075,609.927087391691
43,62,62,83,1699,5150,739.816849377511
44,3,3,101,1271,5225,915.833927221605
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
