"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96483,96483,26,2280,2000,160.726732626175
2,94203,94203,26,2370,2075,160.726732626175
3,91833,91833,63,1020,2150,533.356569298674
4,90813,90813,20,3330,2225,102.579253153913
5,87483,87483,50,1380,2300,405.168295517744
6,86103,86103,54,1290,2375,449.690339730396
7,84813,84813,65,1110,2450,551.997612378376
8,83703,83703,82,808,2525,722.364268578843
9,82895,82895,87,710,2600,770.93139452411
10,82185,82185,64,1230,2675,543.774937876663
11,80955,80955,85,842,2750,759.410596315101
12,80113,80113,26,3240,2825,160.726732626174
13,76873,76873,63,1380,2900,533.356569298679
14,75493,75493,20,4440,2975,102.579253153909
15,71053,71053,50,1830,3050,405.168295517743
16,69223,69223,54,1710,3125,449.690339730401
17,67513,67513,65,1470,3200,551.997612378377
18,66043,66043,82,1072,3275,722.364268578843
19,64971,64971,87,989,3350,770.931394524109
20,63982,63982,64,1590,3425,543.774937876658
21,62392,62392,85,1061,3500,759.410596315099
22,61331,61331,26,4110,3575,160.72673262618
23,57221,57221,63,1710,3650,533.356569298678
24,55511,55511,20,5570,3725,102.579253153911
25,49941,49941,50,2280,3800,405.168295517743
26,47661,47661,54,2130,3875,449.690339730401
27,45531,45531,65,1800,3950,551.997612378378
28,43731,43731,82,1331,4025,722.364268578842
29,42400,42400,87,1206,4100,770.931394524112
30,41194,41194,64,1950,4175,543.774937876669
31,39244,39244,85,1315,4250,759.410596315103
32,37929,37929,26,4980,4325,160.726732626178
33,32949,32949,63,2070,4400,533.356569298676
34,30879,30879,20,6523,4475,102.579253153908
35,24356,24356,50,2730,4550,405.168295517747
36,21626,21626,54,2550,4625,449.6903397304
37,19076,19076,65,2160,4700,551.997612378379
38,16916,16916,82,1594,4775,722.364268578842
39,15322,15322,87,1478,4850,770.931394524111
40,13844,13844,64,2280,4925,543.774937876659
41,11564,11564,85,1578,5000,759.410596315101
42,9986,9986,26,5814,5075,160.726732626178
43,4188,4188,63,2430,5150,533.356569298675
44,2413,2413,20,7251,5225,102.579253153913
45,203,203,50,3180,5300,405.168295517742
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
