"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98397,98397,61,960,2000,513.352546145152
2,97437,97437,61,1020,2075,513.352546145152
3,96417,96417,65,990,2150,559.341789017273
4,95427,95427,66,990,2225,566.945374856308
5,94437,94437,50,1380,2300,403.94872923078
6,93057,93057,55,1290,2375,456.41156075048
7,91767,91767,61,1200,2450,513.352546145152
8,90567,90567,65,1140,2525,559.341789017273
9,89427,89427,66,1170,2600,566.945374856308
10,88257,88257,50,1590,2675,403.948729230779
11,86667,86667,55,1500,2750,456.41156075048
12,85167,85167,61,1380,2825,513.352546145154
13,83787,83787,65,1320,2900,559.341789017274
14,82467,82467,66,1350,2975,566.945374856307
15,81117,81117,50,1830,3050,403.948729230781
16,79287,79287,55,1680,3125,456.411560750481
17,77607,77607,61,1560,3200,513.352546145153
18,76047,76047,65,1500,3275,559.341789017272
19,74547,74547,66,1500,3350,566.945374856306
20,73047,73047,50,2040,3425,403.948729230782
21,71007,71007,55,1890,3500,456.41156075048
22,69117,69117,61,1740,3575,513.352546145152
23,67377,67377,65,1680,3650,559.341789017277
24,65697,65697,66,1680,3725,566.94537485631
25,64017,64017,50,2280,3800,403.948729230781
26,61737,61737,55,2100,3875,456.411560750479
27,59637,59637,61,1920,3950,513.352546145151
28,57717,57717,65,1830,4025,559.341789017276
29,55887,55887,66,1860,4100,566.945374856309
30,54027,54027,50,2490,4175,403.948729230781
31,51537,51537,55,2310,4250,456.411560750484
32,49227,49227,61,2100,4325,513.352546145158
33,47127,47127,65,2010,4400,559.341789017274
34,45117,45117,66,2010,4475,566.94537485631
35,43107,43107,50,2730,4550,403.948729230778
36,40377,40377,55,2520,4625,456.411560750484
37,37857,37857,61,2310,4700,513.352546145154
38,35547,35547,65,2190,4775,559.341789017273
39,33357,33357,66,2190,4850,566.945374856312
40,31167,31167,50,2940,4925,403.948729230787
41,28227,28227,55,2700,5000,456.411560750481
42,25527,25527,61,2490,5075,513.352546145157
43,23037,23037,65,2370,5150,559.341789017272
44,20667,20667,66,2370,5225,566.945374856309
45,18297,18297,50,3180,5300,403.948729230787
46,15117,15117,55,2910,5375,456.411560750479
47,12207,12207,61,2670,5450,513.352546145158
48,9537,9537,65,2550,5525,559.341789017271
49,6987,6987,66,2520,5600,566.94537485631
50,4522,4522,50,3390,5675,403.948729230787
