"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98047,98047,67,870,2000,578.046349802577
2,97177,97177,67,900,2075,578.046349802577
3,96277,96277,65,990,2150,556.941270112325
4,95287,95287,50,1320,2225,404.803743769381
5,93967,93967,65,1050,2300,554.758189718236
6,92917,92917,85,731,2375,759.364277722912
7,92186,92186,67,1080,2450,573.885428945382
8,91106,91106,43,1740,2525,330.392425164875
9,89366,89366,49,1590,2600,396.939226268364
10,87776,87776,55,1440,2675,455.542749152121
11,86336,86336,47,1740,2750,373.140382583601
12,84596,84596,59,1410,2825,490.115896880662
13,83186,83186,78,1059,2900,680.568824805784
14,82127,82127,65,1350,2975,553.586041218782
15,80777,80777,50,1830,3050,400.454400797871
16,78947,78947,68,1350,3125,582.585073153564
17,77597,77597,79,1140,3200,696.273311827319
18,76457,76457,56,1740,3275,463.535201918332
19,74717,74717,42,2370,3350,324.719507854162
20,72347,72347,53,1920,3425,432.446543085289
21,70427,70427,52,2010,3500,424.614048917708
22,68417,68417,48,2220,3575,385.903152431188
23,66197,66197,70,1560,3650,605.567729294253
24,64637,64637,84,1220,3725,740.632296828348
25,63417,63417,61,1860,3800,514.542333833948
26,61557,61557,49,2370,3875,391.034260395143
27,59187,59187,67,1740,3950,577.359934938583
28,57447,57447,69,1740,4025,596.159761859777
29,55707,55707,48,2550,4100,382.413426218731
30,53157,53157,47,2640,4175,371.883831127464
31,50517,50517,58,2190,4250,480.910381427548
32,48327,48327,50,2580,4325,409.42658722242
33,45747,45747,53,2490,4400,435.586948381192
34,43257,43257,80,1548,4475,707.450942814063
35,41709,41709,83,1516,4550,739.35634307683
36,40193,40193,54,2550,4625,449.428552107122
37,37643,37643,48,2910,4700,381.479543422382
38,34733,34733,64,2220,4775,544.983470893124
39,32513,32513,59,2460,4850,490.289947126395
40,30053,30053,45,3270,4925,357.550222753485
41,26783,26783,56,2670,5000,464.229762026488
42,24113,24113,62,2430,5075,528.177613905021
43,21683,21683,50,3090,5150,405.534143854199
44,18593,18593,59,2640,5225,499.89748263092
45,15953,15953,86,1650,5300,764.211108899989
46,14303,14303,77,1981,5375,677.069021892522
47,12322,12322,47,3450,5450,379.332180624463
48,8872,8872,48,3450,5525,380.730223716137
49,5426,5426,59,2820,5600,499.267385270855
50,2932,2932,50,3390,5675,409.254277554769
