"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98556,98556,85,577,2000,752.909738096498
2,97979,97979,85,612,2075,752.909738096498
3,97367,97367,55,1170,2150,451.716234203755
4,96197,96197,31,2130,2225,219.157321528464
5,94067,94067,77,829,2300,674.568267694451
6,93238,93238,65,1080,2375,557.84922971105
7,92158,92158,66,1110,2450,567.337468642739
8,91048,91048,29,2610,2525,199.725940341962
9,88438,88438,70,1110,2600,609.833858400637
10,87328,87328,77,975,2675,672.447036491545
11,86353,86353,54,1500,2750,445.417268977426
12,84853,84853,39,2160,2825,294.317590389644
13,82693,82693,65,1320,2900,557.262815034653
14,81373,81373,79,1063,2975,691.777594916268
15,80310,80310,53,1710,3050,433.253667255694
16,78600,78600,42,2220,3125,329.446950147386
17,76380,76380,57,1680,3200,479.889859843403
18,74700,74700,90,858,3275,809.253108896448
19,73842,73842,40,2490,3350,301.101058044094
20,71352,71352,53,1920,3425,435.374898458598
21,69432,69432,54,1920,3500,441.878910881008
22,67512,67512,85,1133,3575,752.9097380965
23,66379,66379,55,1980,3650,451.716234203758
24,64399,64399,31,3600,3725,219.157321528464
25,60799,60799,77,1412,3800,674.56826769445
26,59387,59387,65,1770,3875,557.849229711052
27,57617,57617,66,1770,3950,567.337468642745
28,55847,55847,29,4140,4025,199.725940341962
29,51707,51707,70,1740,4100,609.833858400632
30,49967,49967,77,1540,4175,672.447036491546
31,48427,48427,54,2340,4250,445.417268977429
32,46087,46087,39,3300,4325,294.317590389645
33,42787,42787,65,2010,4400,557.262815034649
34,40777,40777,79,1612,4475,691.77759491627
35,39165,39165,53,2550,4550,433.253667255695
36,36615,36615,42,3300,4625,329.446950147384
37,33315,33315,57,2460,4700,479.889859843401
38,30855,30855,90,1292,4775,809.253108896449
39,29563,29563,40,3630,4850,301.1010580441
40,25933,25933,53,2760,4925,435.374898458598
41,23173,23173,54,2760,5000,441.878910881004
42,20413,20413,85,1623,5075,752.9097380965
43,18790,18790,55,2790,5150,451.716234203761
44,16000,16000,31,5040,5225,219.157321528463
45,10960,10960,77,1988,5300,674.568267694446
46,8972,8972,65,2460,5375,557.849229711053
47,6512,6512,66,2460,5450,567.337468642742
48,4136,4136,29,5696,5525,199.72594034196
49,1028,1028,70,2400,5600,609.833858400635
50,397,397,77,2097,5675,672.447036491547
