"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98762,98762,61,960,2000,517.610693733869
2,97802,97802,61,1020,2075,517.610693733869
3,96782,96782,17,3780,2150,73.7708084149444
4,93002,93002,74,900,2225,640.091055617438
5,92102,92102,98,469,2300,886.37006470498
6,91633,91633,31,2280,2375,218.762912430871
7,89353,89353,40,1830,2450,305.132476203991
8,87523,87523,88,693,2525,789.062818768977
9,86830,86830,60,1290,2600,507.333831390742
10,85540,85540,46,1740,2675,367.061208914712
11,83800,83800,63,1290,2750,533.821950923708
12,82510,82510,49,1710,2825,399.584974843523
13,80800,80800,69,1260,2900,596.359004899275
14,79540,79540,85,925,2975,759.846360389006
15,78615,78615,30,3030,3050,203.279676108808
16,75585,75585,36,2580,3125,260.428695716865
17,73005,73005,102,680,3200,922.296276582273
18,72325,72325,66,1470,3275,565.68528272451
19,70855,70855,21,4770,3350,112.395596839547
20,66085,66085,71,1437,3425,614.938352829881
21,64648,64648,81,1173,3500,718.146145787248
22,63475,63475,45,2370,3575,355.375578636345
23,61105,61105,57,1920,3650,475.122085192293
24,59185,59185,58,1920,3725,480.333155763268
25,57265,57265,52,2190,3800,428.350697441618
26,55075,55075,86,1162,3875,768.840295141309
27,53913,53913,61,1920,3950,517.610693733869
28,51993,51993,17,6822,4025,73.7708084149439
29,45171,45171,74,1638,4100,640.091055617439
30,43533,43533,98,1004,4175,886.370064704978
31,42529,42529,31,4110,4250,218.762912430872
32,38419,38419,40,3240,4325,305.132476203989
33,35179,35179,88,1295,4400,789.062818768979
34,33884,33884,60,2220,4475,507.333831390741
35,31664,31664,46,2940,4550,367.061208914718
36,28724,28724,63,2190,4625,533.821950923708
37,26534,26534,49,2850,4700,399.584974843523
38,23684,23684,69,2070,4775,596.359004899275
39,21614,21614,85,1529,4850,759.846360389003
40,20085,20085,30,4918,4925,203.279676108807
41,15167,15167,36,4140,5000,260.428695716865
42,11027,11027,102,1204,5075,922.296276582273
43,9823,9823,66,2339,5150,565.685282724508
44,7484,7484,21,7030,5225,112.395596839547
45,1808,1808,71,2208,5300,614.938352829884
46,998,998,81,1854,5375,718.146145787244
47,468,468,45,3630,5450,355.375578636345
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
