"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98115,98115,52,1140,2000,421.836992240373
2,96975,96975,52,1170,2075,421.836992240373
3,95805,95805,67,960,2150,574.657878145809
4,94845,94845,22,3030,2225,122.702638035242
5,91815,91815,81,768,2300,710.6963465863
6,91047,91047,102,471,2375,928.571894393897
7,90576,90576,16,4590,2450,67.3531483734519
8,85986,85986,85,733,2525,759.805946453757
9,85253,85253,48,1620,2600,383.542329337309
10,83633,83633,58,1380,2675,488.796977203837
11,82253,82253,18,4560,2750,87.0215608470907
12,77693,77693,105,562,2825,951.708160014516
13,77131,77131,71,1200,2900,611.938774497713
14,75931,75931,29,3060,2975,197.550804971907
15,72871,72871,96,699,3050,867.187456315804
16,72172,72172,41,2280,3125,313.143541940443
17,69892,69892,50,1920,3200,404.155200158286
18,67972,67972,26,3750,3275,168.419918086136
19,64222,64222,115,641,3350,1057.51640040525
20,63581,63581,39,2610,3425,294.023820994656
21,60971,60971,55,1890,3500,459.69741163703
22,59081,59081,95,869,3575,858.920599929618
23,58212,58212,34,3210,3650,244.234205901378
24,55002,55002,45,2460,3725,355.02576451388
25,52542,52542,42,2700,3800,320.39983662004
26,49842,49842,109,805,3875,999.006926182543
27,49037,49037,17,6775,3950,76.0902473462091
28,42262,42262,87,1218,4025,776.689070231851
29,41044,41044,82,1374,4100,726.021860397876
30,39670,39670,31,4020,4175,219.261513531701
31,35650,35650,45,2820,4250,352.950676540133
32,32830,32830,57,2250,4325,479.182858106004
33,30580,30580,90,1176,4400,801.911799356969
34,29404,29404,12,8937,4475,25.3777606612838
35,20467,20467,114,909,4550,1048.62968018594
36,19558,19558,60,2310,4625,504.685011293263
37,17248,17248,37,3810,4700,270.108439728942
38,13438,13438,48,2970,4775,383.874936119618
39,10468,10468,68,2130,4850,588.417222146881
40,8341,8341,63,2340,4925,535.002624293316
41,6123,6123,25,5965,5000,152.994671325055
42,1930,1930,128,910,5075,1186.39899127264
43,1629,1629,36,4290,5150,267.27506697793
44,588,588,50,3120,5225,401.284475676358
45,148,148,51,3090,5300,417.116661370059
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
