"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98334,98334,101,358,2000,913.458153857842
2,97976,97976,101,377,2075,913.458153857842
3,97599,97599,29,2220,2150,195.797443999639
4,95379,95379,17,3900,2225,71.9339961322783
5,91479,91479,61,1110,2300,518.091912265903
6,90369,90369,61,1140,2375,510.256656235828
7,89229,89229,63,1140,2450,539.819794894868
8,88089,88089,89,700,2525,799.965866785273
9,87389,87389,57,1350,2600,472.169637180322
10,86039,86039,30,2670,2675,204.385326988786
11,83369,83369,87,720,2750,774.121211659269
12,82649,82649,101,599,2825,913.458153857842
13,82050,82050,29,3000,2900,195.797443999642
14,79050,79050,17,5243,2975,71.9339961322753
15,73807,73807,61,1500,3050,518.0919122659
16,72307,72307,61,1530,3125,510.256656235824
17,70777,70777,63,1500,3200,539.819794894866
18,69277,69277,89,884,3275,799.965866785269
19,68393,68393,57,1740,3350,472.169637180323
20,66653,66653,30,3420,3425,204.385326988783
21,63233,63233,87,1047,3500,774.121211659267
22,62186,62186,101,823,3575,913.458153857842
23,61363,61363,29,3750,3650,195.797443999645
24,57613,57613,17,6401,3725,71.9339961322779
25,51212,51212,61,1860,3800,518.091912265903
26,49352,49352,61,1890,3875,510.256656235825
27,47462,47462,63,1860,3950,539.819794894864
28,45602,45602,89,1107,4025,799.965866785273
29,44495,44495,57,2130,4100,472.169637180319
30,42365,42365,30,4170,4175,204.385326988786
31,38195,38195,87,1269,4250,774.121211659266
32,36926,36926,101,1006,4325,913.45815385784
33,35920,35920,29,4530,4400,195.797443999642
34,31390,31390,17,7365,4475,71.9339961322715
35,24025,24025,61,2220,4550,518.091912265906
36,21805,21805,61,2250,4625,510.256656235824
37,19555,19555,63,2220,4700,539.819794894863
38,17335,17335,89,1338,4775,799.965866785269
39,15997,15997,57,2550,4850,472.169637180322
40,13447,13447,30,4915,4925,204.385326988783
41,8532,8532,87,1503,5000,774.121211659267
42,7029,7029,101,1207,5075,913.45815385784
43,5822,5822,29,5305,5150,195.79744399964
44,1813,1813,17,8204,5225,71.9339961322777
45,36,36,61,2580,5300,518.091912265903
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
