"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97970,97970,47,1260,2000,375.818731475593
2,96710,96710,47,1320,2075,375.818731475593
3,95390,95390,79,751,2150,690.14130696505
4,94639,94639,54,1230,2225,449.473521152171
5,93409,93409,46,1500,2300,369.325802748124
6,91909,91909,71,990,2375,615.240637659063
7,90919,90919,47,1560,2450,375.818731475592
8,89359,89359,79,872,2525,690.141306965049
9,88487,88487,54,1440,2600,449.473521152171
10,87047,87047,46,1740,2675,369.325802748126
11,85307,85307,71,1140,2750,615.240637659064
12,84167,84167,47,1800,2825,375.818731475592
13,82367,82367,79,1002,2900,690.14130696505
14,81365,81365,54,1650,2975,449.47352115217
15,79715,79715,46,1980,3050,369.325802748124
16,77735,77735,71,1320,3125,615.240637659063
17,76415,76415,47,2040,3200,375.818731475592
18,74375,74375,79,1137,3275,690.141306965051
19,73238,73238,54,1860,3350,449.473521152171
20,71378,71378,46,2220,3425,369.325802748123
21,69158,69158,71,1470,3500,615.240637659063
22,67688,67688,47,2280,3575,375.818731475593
23,65408,65408,79,1264,3650,690.141306965049
24,64144,64144,54,2040,3725,449.473521152171
25,62104,62104,46,2460,3800,369.325802748125
26,59644,59644,71,1620,3875,615.240637659062
27,58024,58024,47,2520,3950,375.818731475593
28,55504,55504,79,1429,4025,690.141306965048
29,54075,54075,54,2250,4100,449.473521152169
30,51825,51825,46,2700,4175,369.325802748127
31,49125,49125,71,1770,4250,615.240637659063
32,47355,47355,47,2760,4325,375.818731475595
33,44595,44595,79,1541,4400,690.14130696505
34,43054,43054,54,2460,4475,449.47352115217
35,40594,40594,46,2940,4550,369.325802748128
36,37654,37654,71,1950,4625,615.240637659065
37,35704,35704,47,3000,4700,375.818731475594
38,32704,32704,79,1713,4775,690.141306965052
39,30991,30991,54,2670,4850,449.473521152171
40,28321,28321,46,3210,4925,369.325802748122
41,25111,25111,71,2100,5000,615.240637659062
42,23011,23011,47,3210,5075,375.81873147559
43,19801,19801,79,1832,5150,690.141306965052
44,17969,17969,54,2880,5225,449.473521152169
45,15089,15089,46,3450,5300,369.325802748124
46,11639,11639,71,2250,5375,615.24063765906
47,9389,9389,47,3450,5450,375.818731475592
48,5939,5939,79,1964,5525,690.141306965049
49,4051,4051,54,3090,5600,449.473521152169
50,1893,1893,46,3690,5675,369.325802748125
