"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97507,97507,33,1800,2000,239.679187848529
2,95707,95707,33,1860,2075,239.679187848529
3,93847,93847,35,1830,2150,254.129322784993
4,92017,92017,56,1170,2225,467.522833773914
5,90847,90847,61,1110,2300,517.137607758664
6,89737,89737,40,1770,2375,309.981567951657
7,87967,87967,27,2700,2450,178.892717808454
8,85267,85267,52,1440,2525,420.232069420786
9,83827,83827,94,598,2600,844.117002548743
10,83229,83229,107,506,2675,979.571502405386
11,82723,82723,78,1009,2750,685.417904764977
12,81714,81714,44,1920,2825,343.31633333709
13,79794,79794,45,1920,2900,358.035750356721
14,77874,77874,72,1224,2975,628.689792632435
15,76650,76650,80,1035,3050,701.296815871196
16,75615,75615,49,1890,3125,394.881879597522
17,73725,73725,15,6315,3200,55.7407403569511
18,67410,67410,20,4890,3275,102.105902721272
19,62520,62520,57,1740,3350,478.873029308239
20,60780,60780,84,1052,3425,749.065766599887
21,59728,59728,77,1314,3500,675.574063574154
22,58414,58414,59,1800,3575,496.040435945306
23,56614,56614,64,1710,3650,541.779957409914
24,54904,54904,85,1190,3725,758.042824994034
25,53714,53714,89,1063,3800,795.206032051581
26,52651,52651,62,1860,3875,524.668958177596
27,50791,50791,33,3570,3950,239.679187848529
28,47221,47221,35,3450,4025,254.129322784989
29,43771,43771,56,2190,4100,467.522833773914
30,41581,41581,61,2040,4175,517.137607758663
31,39541,39541,40,3180,4250,309.981567951662
32,36361,36361,27,4800,4325,178.892717808453
33,31561,31561,52,2520,4400,420.232069420787
34,29041,29041,94,1133,4475,844.117002548745
35,27908,27908,107,995,4550,979.571502405385
36,26913,26913,78,1680,4625,685.417904764983
37,25233,25233,44,3180,4700,343.31633333709
38,22053,22053,45,3180,4775,358.035750356722
39,18873,18873,72,2005,4850,628.689792632429
40,16868,16868,80,1704,4925,701.296815871196
41,15164,15164,49,3060,5000,394.88187959752
42,12104,12104,15,8224,5075,55.7407403569506
43,4124,4124,20,7350,5150,102.105902721273
44,602,602,57,2730,5225,478.873029308236
45,188,188,84,1697,5300,749.065766599887
46,74,74,77,1982,5375,675.574063574152
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
