"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,99059,99059,106,333,2000,967.107953396463
2,98726,98726,106,358,2075,967.107953396463
3,98368,98368,80,749,2150,709.316897381638
4,97619,97619,39,1710,2225,292.760347729064
5,95909,95909,23,3000,2300,130.491137227175
6,92909,92909,39,1800,2375,297.761576356372
7,91109,91109,54,1350,2450,448.484289495376
8,89759,89759,40,1890,2525,306.215265223252
9,87869,87869,14,5540,2600,48.9832194207452
10,82329,82329,15,5339,2675,56.3370273471056
11,76990,76990,47,1740,2750,370.619556952867
12,75250,75250,72,1170,2825,621.0010265736
13,74080,74080,61,1410,2900,519.852465132947
14,72670,72670,34,2610,2975,249.495760101965
15,70060,70060,30,3030,3050,207.28007531278
16,67030,67030,56,1650,3125,461.537685586805
17,65380,65380,76,1228,3200,668.325411097192
18,64152,64152,66,1470,3275,560.390347505105
19,62682,62682,42,2370,3350,328.276474441424
20,60312,60312,46,2220,3425,362.955904109731
21,58092,58092,81,1183,3500,713.168552193205
22,56909,56909,110,717,3575,1007.04624610007
23,56192,56192,104,799,3650,948.249809736446
24,55393,55393,80,1293,3725,704.745079483716
25,54100,54100,75,1496,3800,657.674530313273
26,52604,52604,96,944,3875,861.923361781686
27,51660,51660,106,865,3950,967.107953396461
28,50795,50795,80,1391,4025,709.316897381636
29,49404,49404,39,3150,4100,292.760347729061
30,46254,46254,23,5419,4175,130.491137227174
31,40835,40835,39,3240,4250,297.761576356371
32,37595,37595,54,2400,4325,448.484289495376
33,35195,35195,40,3300,4400,306.21526522325
34,31895,31895,14,8089,4475,48.9832194207422
35,23806,23806,15,8018,4550,56.3370273471065
36,15788,15788,47,2940,4625,370.619556952864
37,12848,12848,72,1938,4700,621.0010265736
38,10910,10910,61,2340,4775,519.852465132946
39,8570,8570,34,4260,4850,249.495760101965
40,4441,4441,30,4920,4925,207.280075312777
41,1519,1519,56,2670,5000,461.537685586808
42,702,702,76,1901,5075,668.325411097193
43,315,315,66,2340,5150,560.390347505106
44,39,39,42,3720,5225,328.276474441425
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
