"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,99061,99061,74,810,2000,645.778455922179
2,98251,98251,74,840,2075,645.778455922179
3,97411,97411,57,1110,2150,473.46058251675
4,96301,96301,47,1410,2225,370.489501986868
5,94891,94891,62,1110,2300,524.557910814755
6,93781,93781,69,1020,2375,596.5652599076
7,92761,92761,61,1200,2450,518.448333419939
8,91561,91561,43,1740,2525,331.158816877905
9,89821,89821,65,1200,2600,554.897087305326
10,88621,88621,68,1170,2675,580.840887781228
11,87451,87451,61,1350,2750,515.86322702124
12,86101,86101,45,1860,2825,350.479017242395
13,84241,84241,62,1380,2900,523.705082622136
14,82861,82861,72,1230,2975,620.335887369958
15,81631,81631,56,1620,3050,469.277792499119
16,80011,80011,50,1860,3125,401.750242846072
17,78151,78151,57,1680,3200,474.088187060104
18,76471,76471,76,1242,3275,660.469511627828
19,75229,75229,54,1860,3350,443.071516982466
20,73369,73369,51,2010,3425,414.117402549516
21,71359,71359,57,1830,3500,474.615263869708
22,69529,69529,74,1436,3575,645.778455922179
23,68093,68093,57,1920,3650,473.460582516752
24,66173,66173,47,2370,3725,370.489501986868
25,63803,63803,62,1830,3800,524.557910814755
26,61973,61973,69,1680,3875,596.565259907601
27,60293,60293,61,1920,3950,518.448333419943
28,58373,58373,43,2790,4025,331.158816877905
29,55583,55583,65,1890,4100,554.897087305324
30,53693,53693,68,1830,4175,580.840887781229
31,51863,51863,61,2070,4250,515.863227021241
32,49793,49793,45,2880,4325,350.479017242396
33,46913,46913,62,2100,4400,523.705082622133
34,44813,44813,72,1855,4475,620.335887369959
35,42958,42958,56,2430,4550,469.277792499121
36,40528,40528,50,2760,4625,401.750242846071
37,37768,37768,57,2460,4700,474.088187060109
38,35308,35308,76,1798,4775,660.469511627829
39,33510,33510,54,2670,4850,443.071516982475
40,30840,30840,51,2880,4925,414.117402549517
41,27960,27960,57,2610,5000,474.615263869706
42,25350,25350,74,2027,5075,645.77845592218
43,23323,23323,57,2700,5150,473.460582516751
44,20623,20623,47,3330,5225,370.489501986868
45,17293,17293,62,2550,5300,524.557910814753
46,14743,14743,69,2310,5375,596.565259907601
47,12433,12433,61,2670,5450,518.448333419945
48,9763,9763,43,3840,5525,331.158816877905
49,5923,5923,65,2580,5600,554.897087305325
50,3493,3493,68,2490,5675,580.840887781229
