"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98401,98401,61,960,2000,510.704742731541
2,97441,97441,61,1020,2075,510.704742731541
3,96421,96421,44,1440,2150,349.151520195278
4,94981,94981,72,900,2225,621.259368495276
5,94081,94081,66,1020,2300,560.033698450162
6,93061,93061,52,1350,2375,420.097217841719
7,91711,91711,82,782,2450,722.081569488009
8,90929,90929,67,1110,2525,570.004242512772
9,89819,89819,59,1320,2600,497.01762829604
10,88499,88499,71,1110,2675,616.021077392113
11,87389,87389,36,2280,2750,269.976390408738
12,85109,85109,44,1920,2825,342.92663377995
13,83189,83189,62,1380,2900,526.495069233852
14,81809,81809,44,2010,2975,346.859485371147
15,79799,79799,68,1320,3050,588.914982590089
16,78479,78479,69,1350,3125,594.348810613697
17,77129,77129,50,1920,3200,403.700166481242
18,75209,75209,79,1131,3275,699.601016459937
19,74078,74078,70,1410,3350,605.273154175381
20,72668,72668,57,1800,3425,477.376307306699
21,70868,70868,72,1436,3500,628.613938272125
22,69432,69432,40,2670,3575,305.977670284111
23,66762,66762,40,2730,3650,305.31715736183
24,64032,64032,63,1770,3725,535.172218333133
25,62262,62262,45,2520,3800,352.838298542451
26,59742,59742,65,1770,3875,552.226761920465
27,57972,57972,72,1620,3950,624.883371452466
28,56352,56352,49,2460,4025,396.518979463094
29,53892,53892,76,1557,4100,669.711325301044
30,52335,52335,74,1671,4175,640.264133423643
31,50664,50664,56,2250,4250,463.467288711438
32,48414,48414,73,1748,4325,632.130366590406
33,46666,46666,44,3000,4400,347.753607487255
34,43666,43666,37,3600,4475,271.643482896719
35,40066,40066,63,2160,4550,535.752329107468
36,37906,37906,46,3000,4625,366.297408499353
37,34906,34906,61,2310,4700,513.31775650531
38,32596,32596,74,1886,4775,649.648733386333
39,30710,30710,49,2940,4850,398.838118380291
40,27770,27770,73,1990,4925,634.059837789582
41,25780,25780,77,1850,5000,672.770027515826
42,23930,23930,55,2760,5075,456.582550369864
43,21170,21170,72,2103,5150,627.021279940627
44,19067,19067,49,3180,5225,393.157837357933
45,15887,15887,34,4650,5300,243.997659427111
46,11237,11237,62,2580,5375,527.781857464804
47,8657,8657,48,3390,5450,385.957224065482
48,5307,5307,57,2880,5525,474.42550453752
49,2909,2909,76,2116,5600,667.01836672299
50,1787,1787,51,3330,5675,410.360383210995
