"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98160,98160,60,990,2000,509.732831629115
2,97170,97170,60,1020,2075,509.732831629115
3,96150,96150,56,1140,2150,467.426544766931
4,95010,95010,56,1170,2225,465.693823742558
5,93840,93840,61,1110,2300,512.152402434607
6,92730,92730,69,1020,2375,593.767814917676
7,91710,91710,78,909,2450,680.612981881124
8,90801,90801,83,832,2525,736.433129638576
9,89969,89969,83,851,2600,732.145678552718
10,89118,89118,75,1046,2675,657.216591002497
11,88072,88072,62,1320,2750,524.581854779213
12,86752,86752,46,1830,2825,367.159162013216
13,84922,84922,32,2700,2900,227.125291776203
14,82222,82222,24,3690,2975,141.835225004397
15,78532,78532,23,3960,3050,131.507346492231
16,74572,74572,29,3210,3125,193.123824542268
17,71362,71362,40,2400,3200,302.655138222266
18,68962,68962,52,1860,3275,424.60262320687
19,67102,67102,62,1620,3350,525.144456975029
20,65482,65482,68,1500,3425,583.891842671831
21,63982,63982,69,1500,3500,599.888677098671
22,62482,62482,68,1560,3575,589.767555119963
23,60922,60922,67,1620,3650,579.025953957562
24,59302,59302,69,1590,3725,590.036020979328
25,57712,57712,73,1552,3800,631.634517833737
26,56160,56160,79,1386,3875,694.487034748344
27,54774,54774,85,1238,3950,754.138316187958
28,53536,53536,88,1111,4025,780.630442527109
29,52425,52425,85,1300,4100,750.962670226987
30,51125,51125,75,1634,4175,659.490273887486
31,49491,49491,62,2040,4250,522.076103146041
32,47451,47451,47,2760,4325,372.153278508148
33,44691,44691,34,3870,4400,249.939974875258
34,40821,40821,28,4770,4475,188.690498045292
35,36051,36051,30,4530,4550,203.056811848213
36,31521,31521,38,3630,4625,283.908310301564
37,27891,27891,50,2820,4700,401.58103254951
38,25071,25071,61,2340,4775,516.395836358162
39,22731,22731,69,2100,4850,592.582347484236
40,20631,20631,71,2070,4925,610.494191015052
41,18561,18561,67,2220,5000,572.672670234054
42,16341,16341,60,2520,5075,501.652181396538
43,13821,13821,53,2910,5150,430.511612070104
44,10911,10911,48,3240,5225,389.880399410231
45,7671,7671,49,3240,5300,396.382935611744
46,4539,4539,54,2970,5375,446.875431307956
47,2462,2462,62,2610,5450,520.547522492163
48,1264,1264,68,2430,5525,587.908590823222
49,696,696,72,2280,5600,623.028879579227
50,182,182,71,2360,5675,614.173087202602
