"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97639,97639,43,1380,2000,338.809123671439
2,96259,96259,43,1440,2075,338.809123671439
3,94819,94819,42,1530,2150,326.963512733113
4,93289,93289,47,1410,2225,372.268631578105
5,91879,91879,48,1410,2300,387.107273715886
6,90469,90469,52,1350,2375,423.822201393308
7,89119,89119,65,1110,2450,553.136428355175
8,88009,88009,78,877,2525,682.034479482174
9,87132,87132,77,935,2600,675.669162043204
10,86197,86197,67,1170,2675,579.210506932009
11,85027,85027,63,1290,2750,536.768319463563
12,83737,83737,65,1290,2825,554.380657140692
13,82447,82447,63,1380,2900,531.522361818171
14,81067,81067,57,1560,2975,478.440915381607
15,79507,79507,59,1530,3050,497.349872873244
16,77977,77977,66,1410,3125,564.938988613167
17,76567,76567,64,1500,3200,541.337571521885
18,75067,75067,51,1920,3275,411.509718585537
19,73147,73147,42,2370,3350,321.792324187415
20,70777,70777,44,2310,3425,341.899008694608
21,68467,68467,48,2160,3500,381.104666671954
22,66307,66307,49,2160,3575,391.230930931591
23,64147,64147,55,1980,3650,457.516400828949
24,62167,62167,70,1590,3725,604.731131081346
25,60577,60577,79,1346,3800,697.305943943465
26,59231,59231,74,1535,3875,645.805422906438
27,57696,57696,65,1800,3950,554.556018140722
28,55896,55896,64,1860,4025,540.968520095218
29,54036,54036,65,1890,4100,554.475384524079
30,52146,52146,61,2040,4175,511.925375272212
31,50106,50106,57,2220,4250,473.721320127902
32,47886,47886,62,2070,4325,521.108381330792
33,45816,45816,67,1950,4400,572.577510723191
34,43866,43866,60,2220,4475,504.156177530171
35,41646,41646,46,2940,4550,369.729995641528
36,38706,38706,41,3360,4625,318.741196677117
37,35346,35346,45,3120,4700,358.428184325758
38,32226,32226,48,2970,4775,385.165481454652
39,29256,29256,50,2910,4850,402.235016376622
40,26346,26346,60,2460,4925,501.997847275144
41,23886,23886,74,2004,5000,649.788042229943
42,21882,21882,79,1784,5075,694.470906925487
43,20098,20098,71,2150,5150,611.420213896576
44,17948,17948,64,2430,5225,540.403144428771
45,15518,15518,64,2460,5300,548.506913825878
46,13058,13058,64,2490,5375,546.692190409971
47,10568,10568,59,2760,5450,492.541797656461
48,7808,7808,58,2850,5525,480.321800382419
49,4999,4999,64,2610,5600,545.82811286868
50,2793,2793,66,2550,5675,564.967261826027
