"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98565,98565,61,960,2000,516.537771005149
2,97605,97605,61,1020,2075,516.537771005149
3,96585,96585,62,1020,2150,521.625795682326
4,95565,95565,59,1110,2225,494.728783880116
5,94455,94455,51,1350,2300,413.138200844451
6,93105,93105,54,1290,2375,443.657874324069
7,91815,91815,62,1170,2450,520.068666917578
8,90645,90645,56,1350,2525,464.05325102906
9,89295,89295,53,1470,2600,439.184324363541
10,87825,87825,64,1230,2675,540.678114924502
11,86595,86595,66,1230,2750,569.748177453478
12,85365,85365,62,1350,2825,527.410381601404
13,84015,84015,63,1380,2900,532.589837924998
14,82635,82635,62,1410,2975,526.757386448923
15,81225,81225,61,1500,3050,515.331506132084
16,79725,79725,61,1530,3125,519.685580010027
17,78195,78195,55,1740,3200,450.861195730214
18,76455,76455,50,1950,3275,408.93588511553
19,74505,74505,59,1680,3350,492.91243915618
20,72825,72825,60,1710,3425,505.703977272492
21,71115,71115,53,1980,3500,431.948748118887
22,69135,69135,58,1830,3575,485.121984745655
23,67305,67305,67,1620,3650,572.795230248086
24,65685,65685,64,1740,3725,546.41706615124
25,63945,63945,62,1830,3800,525.148200826472
26,62115,62115,63,1830,3875,534.959620093538
27,60285,60285,61,1920,3950,516.53777100515
28,58365,58365,62,1920,4025,521.625795682326
29,56445,56445,59,2070,4100,494.728783880116
30,54375,54375,51,2430,4175,413.13820084445
31,51945,51945,54,2340,4250,443.657874324069
32,49605,49605,62,2070,4325,520.068666917578
33,47535,47535,56,2340,4400,464.05325102906
34,45195,45195,53,2520,4475,439.184324363542
35,42675,42675,64,2130,4550,540.678114924502
36,40545,40545,66,2100,4625,569.748177453478
37,38445,38445,62,2250,4700,527.410381601403
38,36195,36195,63,2250,4775,532.589837924999
39,33945,33945,62,2340,4850,526.757386448922
40,31605,31605,61,2400,4925,515.331506132084
41,29205,29205,61,2430,5000,519.685580010028
42,26775,26775,55,2760,5075,450.861195730214
43,24015,24015,50,3090,5150,408.935885115531
44,20925,20925,59,2640,5225,492.912439156181
45,18285,18285,60,2640,5300,505.703977272492
46,15645,15645,53,3030,5375,431.948748118888
47,12615,12615,58,2790,5450,485.121984745655
48,9825,9825,67,2460,5525,572.795230248086
49,7365,7365,64,2610,5600,546.41706615124
50,4889,4889,62,2730,5675,525.148200826472
