"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98511,98511,67,870,2000,575.877371647778
2,97641,97641,67,900,2075,575.877371647778
3,96741,96741,60,1050,2150,506.321695944069
4,95691,95691,57,1170,2225,475.332512069828
5,94521,94521,56,1230,2300,466.931232373166
6,93291,93291,56,1260,2375,469.846591732963
7,92031,92031,56,1290,2450,460.725022833329
8,90741,90741,50,1500,2525,406.393525710609
9,89241,89241,43,1800,2600,337.32256195653
10,87441,87441,44,1800,2675,348.154881240666
11,85641,85641,56,1470,2750,461.524895929582
12,84171,84171,66,1260,2825,562.917895373902
13,82911,82911,65,1320,2900,551.020761213285
14,81591,81591,58,1530,2975,488.811657943866
15,80061,80061,60,1500,3050,507.896331293305
16,78561,78561,70,1320,3125,609.993538247132
17,77241,77241,77,1178,3200,673.164268407574
18,76063,76063,73,1320,3275,632.880253313191
19,74743,74743,64,1560,3350,548.551569508613
20,73183,73183,59,1740,3425,492.27040469825
21,71443,71443,57,1830,3500,470.775543599861
22,69613,69613,56,1890,3575,467.186524776606
23,67723,67723,57,1920,3650,470.137975349139
24,65803,65803,54,2040,3725,448.156440184443
25,63763,63763,48,2370,3800,380.709733447701
26,61393,61393,42,2760,3875,327.931612882007
27,58633,58633,47,2520,3950,378.022778520109
28,56113,56113,60,2010,4025,504.129039941134
29,54103,54103,67,1830,4100,572.079752033675
30,52273,52273,62,2010,4175,528.572113131871
31,50263,50263,58,2190,4250,482.176449619769
32,48073,48073,63,2040,4325,537.746635343835
33,46033,46033,74,1761,4400,641.391502182512
34,44272,44272,77,1653,4475,670.206673320569
35,42619,42619,70,1950,4550,605.005620055628
36,40669,40669,62,2220,4625,525.063715877125
37,38449,38449,58,2430,4700,482.23738726527
38,36019,36019,56,2550,4775,468.061274292824
39,33469,33469,56,2580,4850,468.429401263172
40,30889,30889,56,2610,4925,467.65192098676
41,28279,28279,52,2880,5000,429.694726660361
42,25399,25399,45,3360,5075,356.271572857877
43,22039,22039,43,3570,5150,331.128065310996
44,18469,18469,51,3060,5225,417.492716481293
45,15409,15409,63,2520,5300,539.457082830198
46,12889,12889,66,2430,5375,567.164541260776
47,10459,10459,60,2700,5450,505.850542973716
48,7759,7759,58,2850,5525,488.535906742243
49,4910,4910,67,2490,5600,573.616715238011
50,2741,2741,76,2199,5675,663.350679942453
