"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,96826,96826,43,1380,2000,338.655256253996
2,95446,95446,43,1440,2075,338.655256253996
3,94006,94006,44,1440,2150,348.006827536765
4,92566,92566,50,1320,2225,400.4635499838
5,91246,91246,58,1170,2300,482.222902338431
6,90076,90076,66,1050,2375,566.837475109471
7,89026,89026,72,1020,2450,623.590427762524
8,88006,88006,72,1047,2525,628.353608852435
9,86959,86959,67,1140,2600,573.004827521249
10,85819,85819,56,1410,2675,469.763828162291
11,84409,84409,44,1860,2750,348.490739458415
12,82549,82549,34,2490,2825,247.49634468809
13,80059,80059,30,2880,2900,200.828581420826
14,77179,77179,32,2760,2975,226.417411623142
15,74419,74419,41,2220,3050,319.321349053126
16,72199,72199,55,1680,3125,452.629790432507
17,70519,70519,68,1410,3200,585.916885559987
18,69109,69109,77,1242,3275,678.4646776366
19,67867,67867,80,1151,3350,702.747509118369
20,66716,66716,75,1346,3425,653.531673105275
21,65370,65370,64,1620,3500,549.456186834175
22,63750,63750,52,2040,3575,426.585203004083
23,61710,61710,42,2580,3650,326.218631238423
24,59130,59130,38,2940,3725,281.213949352729
25,56190,56190,40,2850,3800,305.513949334784
26,53340,53340,49,2370,3875,390.354950035087
27,50970,50970,60,1950,3950,508.212827196656
28,49020,49020,72,1644,4025,622.820063798639
29,47376,47376,80,1451,4100,701.539186564685
30,45925,45925,82,1395,4175,725.721565166548
31,44530,44530,79,1510,4250,695.606040247596
32,43020,43020,72,1789,4325,628.427116015685
33,41231,41231,65,2010,4400,550.892189992681
34,39221,39221,58,2310,4475,489.126210496087
35,36911,36911,55,2460,4550,459.882060297897
36,34451,34451,56,2460,4625,466.074666702471
37,31991,31991,59,2370,4700,497.862620266851
38,29621,29621,63,2250,4775,538.318732371749
39,27371,27371,67,2160,4850,571.049720560013
40,25211,25211,68,2160,4925,586.569527161615
41,23051,23051,68,2190,5000,584.966169732142
42,20861,20861,67,2250,5075,574.083420295163
43,18611,18611,66,2340,5150,564.358035858611
44,16271,16271,66,2370,5225,562.82651683094
45,13901,13901,66,2400,5300,569.094199370556
46,11501,11501,67,2400,5375,575.146865618845
47,9101,9101,66,2460,5450,569.169898956965
48,6651,6651,64,2580,5525,541.738651293274
49,4328,4328,59,2820,5600,491.611117948988
50,2398,2398,52,3270,5675,428.378946009478
