"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98820,98820,74,810,2000,642.613836566421
2,98010,98010,74,840,2075,642.613836566421
3,97170,97170,71,900,2150,610.553878032273
4,96270,96270,65,1020,2225,552.075755384816
5,95250,95250,58,1170,2300,484.672400928217
6,94080,94080,48,1470,2375,388.037487219507
7,92610,92610,55,1320,2450,458.972580685113
8,91290,91290,56,1350,2525,469.325403535936
9,89940,89940,60,1290,2600,502.789092440455
10,88650,88650,60,1320,2675,502.498440557954
11,87330,87330,51,1590,2750,414.300584935349
12,85740,85740,56,1500,2825,466.043513783312
13,84240,84240,58,1500,2900,487.074365246184
14,82740,82740,68,1290,2975,581.842404513101
15,81450,81450,75,1196,3050,650.639278180413
16,80254,80254,66,1410,3125,569.162617328131
17,78844,78844,63,1500,3200,534.414961803061
18,77344,77344,51,1920,3275,418.924479125575
19,75424,75424,51,1950,3350,413.442049002954
20,73474,73474,57,1800,3425,477.56741496873
21,71674,71674,57,1830,3500,472.605870590678
22,69844,69844,62,1710,3575,525.461591423266
23,68134,68134,54,2010,3650,447.702817725941
24,66124,66124,52,2130,3725,429.812505046753
25,63994,63994,58,1950,3800,483.464000036016
26,62044,62044,61,1890,3875,516.002670939843
27,60154,60154,74,1556,3950,642.613836566421
28,58598,58598,71,1658,4025,610.553878032272
29,56940,56940,65,1890,4100,552.075755384816
30,55050,55050,58,2130,4175,484.672400928217
31,52920,52920,48,2640,4250,388.037487219507
32,50280,50280,55,2340,4325,458.972580685112
33,47940,47940,56,2340,4400,469.325403535936
34,45600,45600,60,2220,4475,502.789092440455
35,43380,43380,60,2250,4550,502.498440557955
36,41130,41130,51,2700,4625,414.300584935348
37,38430,38430,56,2490,4700,466.043513783313
38,35940,35940,58,2460,4775,487.074365246186
39,33480,33480,68,2130,4850,581.8424045131
40,31350,31350,75,1934,4925,650.639278180413
41,29416,29416,66,2250,5000,569.162617328131
42,27166,27166,63,2400,5075,534.414961803061
43,24766,24766,51,3000,5150,418.924479125576
44,21766,21766,51,3060,5225,413.442049002954
45,18706,18706,57,2760,5300,477.56741496873
46,15946,15946,57,2820,5375,472.605870590678
47,13126,13126,62,2610,5450,525.461591423266
48,10516,10516,54,3060,5525,447.70281772594
49,7456,7456,52,3210,5600,429.812505046753
50,4370,4370,58,2910,5675,483.464000036015
