"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98430,98430,48,1230,2000,384.800047408957
2,97200,97200,48,1290,2075,384.800047408957
3,95910,95910,62,1020,2150,528.41602346892
4,94890,94890,79,775,2225,696.214466900692
5,94115,94115,78,792,2300,682.388164201076
6,93323,93323,61,1140,2375,511.294010837921
7,92183,92183,49,1500,2450,395.973973435665
8,90683,90683,55,1350,2525,450.023844360283
9,89333,89333,64,1200,2600,547.992440242244
10,88133,88133,61,1290,2675,518.277855433177
11,86843,86843,49,1680,2750,391.861645243077
12,85163,85163,45,1860,2825,357.363706729368
13,83303,83303,58,1500,2900,486.162134179484
14,81803,81803,71,1230,2975,615.576967996647
15,80573,80573,66,1380,3050,561.740081150345
16,79193,79193,47,1980,3125,374.678103405883
17,77213,77213,38,2520,3200,282.668605384299
18,74693,74693,49,1980,3275,395.436751627579
19,72713,72713,66,1500,3350,566.101875834355
20,71213,71213,69,1470,3425,595.036419416893
21,69743,69743,59,1770,3500,493.076703037319
22,67973,67973,54,1980,3575,446.766010434121
23,65993,65993,64,1710,3650,543.897596686822
24,64283,64283,74,1494,3725,647.171305049961
25,62789,62789,69,1650,3800,592.789867591142
26,61139,61139,53,2190,3875,434.291399943768
27,58949,58949,48,2460,3950,384.800047408957
28,56489,56489,62,1920,4025,528.416023468919
29,54569,54569,79,1468,4100,696.214466900693
30,53101,53101,78,1554,4175,682.388164201076
31,51547,51547,61,2070,4250,511.294010837923
32,49477,49477,49,2640,4325,395.973973435665
33,46837,46837,55,2400,4400,450.023844360283
34,44437,44437,64,2070,4475,547.992440242244
35,42367,42367,61,2220,4550,518.277855433176
36,40147,40147,49,2820,4625,391.861645243081
37,37327,37327,45,3120,4700,357.363706729368
38,34207,34207,58,2460,4775,486.162134179484
39,31747,31747,71,2040,4850,615.576967996646
40,29707,29707,66,2220,4925,561.740081150344
41,27487,27487,47,3180,5000,374.678103405883
42,24307,24307,38,3990,5075,282.668605384299
43,20317,20317,49,3150,5150,395.43675162758
44,17167,17167,66,2370,5225,566.101875834354
45,14797,14797,69,2280,5300,595.036419416893
46,12517,12517,59,2730,5375,493.076703037319
47,9787,9787,54,3000,5450,446.76601043412
48,6818,6818,64,2580,5525,543.897596686822
49,4423,4423,74,2224,5600,647.171305049961
50,2785,2785,69,2460,5675,592.789867591141
