"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98517,98517,55,1080,2000,457.261202561952
2,97437,97437,55,1110,2075,457.261202561952
3,96327,96327,63,1020,2150,538.755562703046
4,95307,95307,53,1230,2225,439.743777453119
5,94077,94077,52,1320,2300,423.22286975647
6,92757,92757,67,1050,2375,577.158276224722
7,91707,91707,66,1110,2450,564.094870152704
8,90597,90597,50,1500,2525,402.439181960419
9,89097,89097,53,1470,2600,438.569334717163
10,87627,87627,66,1200,2675,563.262192447325
11,86427,86427,60,1350,2750,502.717553455782
12,85077,85077,56,1500,2825,467.327936001203
13,83577,83577,71,1200,2900,615.758438573571
14,82377,82377,73,1196,2975,631.046621285676
15,81181,81181,54,1680,3050,448.211789152045
16,79501,79501,52,1800,3125,423.55103273813
17,77701,77701,63,1500,3200,533.825824575179
18,76201,76201,57,1710,3275,476.353333585311
19,74491,74491,50,2010,3350,402.489712742377
20,72481,72481,63,1620,3425,534.846518627346
21,70861,70861,69,1500,3500,596.583175606018
22,69361,69361,54,1980,3575,440.058945469924
23,67381,67381,50,2190,3650,403.119301677039
24,65191,65191,64,1740,3725,541.868281411552
25,63451,63451,63,1800,3800,534.473148726834
26,61651,61651,55,2100,3875,454.898191215164
27,59551,59551,66,1770,3950,569.417532852638
28,57781,57781,75,1584,4025,656.842555798522
29,56197,56197,59,2070,4100,499.518811179906
30,54127,54127,50,2490,4175,403.461228339127
31,51637,51637,61,2070,4250,510.833602742209
32,49567,49567,61,2100,4325,510.919558672748
33,47467,47467,50,2640,4400,403.352580710138
34,44827,44827,58,2310,4475,485.597630960484
35,42517,42517,70,1950,4550,606.692345259106
36,40567,40567,59,2340,4625,490.118176954241
37,38227,38227,48,2910,4700,385.55547241781
38,35317,35317,60,2370,4775,504.729146283075
39,32947,32947,65,2220,4850,558.480352934
40,30727,30727,56,2610,4925,462.959948777291
41,28117,28117,62,2400,5000,520.889518206603
42,25717,25717,75,1988,5075,657.744249035679
43,23729,23729,65,2370,5150,557.396814921435
44,21359,21359,50,3120,5225,404.240249134424
45,18239,18239,57,2760,5300,476.077185048621
46,15479,15479,63,2550,5375,533.829786784686
47,12929,12929,52,3120,5450,423.973549444728
48,9809,9809,54,3060,5525,440.760167484263
49,6749,6749,69,2430,5600,592.458331049836
50,4434,4434,64,2640,5675,541.535729263799
