"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98349,98349,48,1230,2000,387.995095877818
2,97119,97119,48,1290,2075,387.995095877818
3,95829,95829,69,930,2150,598.396144266043
4,94899,94899,73,900,2225,636.557268295926
5,93999,93999,41,1680,2300,316.091602663292
6,92319,92319,55,1290,2375,459.979168594459
7,91029,91029,78,897,2450,685.606873774022
8,90132,90132,48,1560,2525,383.960459513941
9,88572,88572,62,1230,2600,527.294843280193
10,87342,87342,62,1290,2675,527.342703731651
11,86052,86052,47,1740,2750,371.519695667975
12,84312,84312,74,1131,2825,643.673124983733
13,83181,83181,63,1380,2900,537.761413122165
14,81801,81801,44,2010,2975,347.990413308802
15,79791,79791,58,1560,3050,485.261633370177
16,78231,78231,77,1168,3125,671.7814318224
17,77063,77063,58,1650,3200,481.721890694288
18,75413,75413,39,2490,3275,296.775115695785
19,72923,72923,75,1310,3350,653.622312710184
20,71613,71613,63,1620,3425,536.89257461089
21,69993,69993,49,2130,3500,392.620760391221
22,67863,67863,70,1530,3575,605.750181376281
23,66333,66333,49,2220,3650,392.086567570394
24,64113,64113,60,1860,3725,500.668732242582
25,62253,62253,75,1490,3800,656.622022785929
26,60763,60763,50,2310,3875,402.027969649848
27,58453,58453,48,2460,3950,387.995095877817
28,55993,55993,69,1740,4025,598.396144266043
29,54253,54253,73,1674,4100,636.557268295923
30,52579,52579,41,3030,4175,316.091602663292
31,49549,49549,55,2310,4250,459.979168594458
32,47239,47239,78,1575,4325,685.606873774024
33,45664,45664,48,2730,4400,383.960459513941
34,42934,42934,62,2160,4475,527.294843280196
35,40774,40774,62,2190,4550,527.34270373165
36,38584,38584,47,2940,4625,371.519695667975
37,35644,35644,74,1858,4700,643.673124983731
38,33786,33786,63,2250,4775,537.761413122165
39,31536,31536,44,3300,4850,347.990413308799
40,28236,28236,58,2520,4925,485.261633370179
41,25716,25716,77,1845,5000,671.7814318224
42,23871,23871,58,2610,5075,481.72189069429
43,21261,21261,39,3960,5150,296.775115695785
44,17301,17301,75,2054,5225,653.622312710184
45,15247,15247,63,2520,5300,536.892574610891
46,12727,12727,49,3270,5375,392.620760391221
47,9457,9457,70,2310,5450,605.750181376281
48,7147,7147,49,3360,5525,392.086567570395
49,3961,3961,60,2790,5600,500.668732242584
50,2131,2131,75,2221,5675,656.622022785928
