"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98607,98607,68,870,2000,581.770475692706
2,97737,97737,68,900,2075,581.770475692706
3,96837,96837,65,990,2150,554.998878136718
4,95847,95847,61,1080,2225,516.058163962783
5,94767,94767,59,1140,2300,498.369610527906
6,93627,93627,54,1290,2375,447.102638257364
7,92337,92337,51,1440,2450,410.640689609356
8,90897,90897,55,1350,2525,459.517521242617
9,89547,89547,62,1230,2600,521.389452332377
10,88317,88317,64,1230,2675,546.420228080935
11,87087,87087,67,1230,2750,576.066547150246
12,85857,85857,66,1260,2825,569.65005015783
13,84597,84597,58,1500,2900,485.854999515583
14,83097,83097,52,1710,2975,425.055851565068
15,81387,81387,53,1710,3050,438.283795238672
16,79677,79677,55,1680,3125,455.753346700232
17,77997,77997,58,1650,3200,484.363192517057
18,76347,76347,65,1500,3275,553.972271304734
19,74847,74847,68,1470,3350,580.62400225962
20,73377,73377,63,1620,3425,538.656414426138
21,71757,71757,61,1710,3500,510.546483025033
22,70047,70047,58,1830,3575,485.845480558688
23,68217,68217,52,2100,3650,427.528181204452
24,66117,66117,51,2190,3725,418.449908907195
25,63927,63927,58,1950,3800,484.068646372379
26,61977,61977,63,1830,3875,532.005583829401
27,60147,60147,65,1800,3950,555.125373954927
28,58347,58347,68,1770,4025,582.570026462316
29,56577,56577,64,1920,4100,547.612817512433
30,54657,54657,55,2250,4175,456.889780818185
31,52407,52407,52,2430,4250,423.997380106544
32,49977,49977,54,2400,4325,446.171833668738
33,47577,47577,56,2340,4400,460.624103653669
34,45237,45237,60,2220,4475,505.369524214612
35,43017,43017,67,2010,4550,572.451055832099
36,41007,41007,67,2070,4625,570.481349650577
37,38937,38937,62,2250,4700,525.136304293916
38,36687,36687,60,2370,4775,505.789661089532
39,34317,34317,56,2580,4850,467.976233402527
40,31737,31737,51,2880,4925,414.119035757608
41,28857,28857,53,2820,5000,436.027156932318
42,26037,26037,60,2520,5075,505.456741032229
43,23517,23517,63,2430,5150,539.405326927446
44,21087,21087,66,2370,5225,565.694743421534
45,18717,18717,68,2310,5300,581.289537752109
46,16407,16407,61,2640,5375,518.008443542076
47,13767,13767,53,3060,5450,435.839858514553
48,10707,10707,52,3180,5525,429.739030462935
49,7527,7527,55,3030,5600,451.769302421851
50,4614,4614,56,3030,5675,469.451895193968
