"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,95391,95391,37,1620,2000,275.179464893599
2,93771,93771,37,1680,2075,275.179464893599
3,92091,92091,55,1170,2150,450.902548022206
4,90921,90921,55,1200,2225,451.640640570455
5,89721,89721,52,1320,2300,421.600963279343
6,88401,88401,69,1020,2375,592.051599019998
7,87381,87381,66,1110,2450,569.727178402504
8,86271,86271,57,1320,2525,473.532788238818
9,84951,84951,73,1048,2600,638.888667335451
10,83903,83903,76,1018,2675,669.06835298602
11,82885,82885,61,1350,2750,515.47829127464
12,81535,81535,64,1320,2825,549.193872524094
13,80215,80215,58,1500,2900,489.969280848891
14,78715,78715,37,2400,2975,277.180173826909
15,76315,76315,45,2010,3050,357.012617672561
16,74305,74305,58,1590,3125,485.266828859323
17,72715,72715,50,1920,3200,408.201034753475
18,70795,70795,60,1620,3275,501.981911640121
19,69175,69175,72,1350,3350,620.483068592828
20,67825,67825,59,1740,3425,494.598763525275
21,66085,66085,63,1650,3500,536.977141858993
22,64435,64435,79,1288,3575,697.698449426328
23,63147,63147,68,1590,3650,583.613471249965
24,61557,61557,61,1830,3725,511.807449674359
25,59727,59727,65,1740,3800,557.719302536804
26,57987,57987,47,2460,3875,370.226138987046
27,55527,55527,37,3180,3950,275.179464893598
28,52347,52347,55,2190,4025,450.902548022207
29,50157,50157,55,2220,4100,451.640640570455
30,47937,47937,52,2400,4175,421.600963279343
31,45537,45537,69,1830,4250,592.051599019998
32,43707,43707,66,1950,4325,569.727178402504
33,41757,41757,57,2310,4400,473.532788238818
34,39447,39447,73,1815,4475,638.888667335451
35,37632,37632,76,1705,4550,669.068352986018
36,35927,35927,61,2250,4625,515.478291274641
37,33677,33677,64,2190,4700,549.193872524093
38,31487,31487,58,2460,4775,489.969280848889
39,29027,29027,37,3930,4850,277.180173826909
40,25097,25097,45,3270,4925,357.012617672561
41,21827,21827,58,2580,5000,485.266828859323
42,19247,19247,50,3030,5075,408.201034753475
43,16217,16217,60,2550,5150,501.98191164012
44,13667,13667,72,2151,5225,620.483068592826
45,11516,11516,59,2670,5300,494.598763525274
46,8846,8846,63,2550,5375,536.977141858993
47,6349,6349,79,1959,5450,697.698449426328
48,4477,4477,68,2430,5525,583.613471249965
49,2714,2714,61,2730,5600,511.80744967436
50,1423,1423,65,2610,5675,557.719302536802
