"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98469,98469,57,1050,2000,476.863707186125
2,97419,97419,57,1080,2075,476.863707186125
3,96339,96339,62,1020,2150,527.536229744996
4,95319,95319,69,960,2225,592.619927883801
5,94359,94359,74,913,2300,642.104858715291
6,93446,93446,74,944,2375,649.139281887686
7,92502,92502,70,1050,2450,601.368088294371
8,91452,91452,60,1260,2525,506.989328817167
9,90192,90192,49,1590,2600,393.032725012441
10,88602,88602,39,2040,2675,296.320057256881
11,86562,86562,35,2340,2750,250.375346098713
12,84222,84222,37,2280,2825,273.139603064616
13,81942,81942,46,1890,2900,360.099827889842
14,80052,80052,58,1530,2975,485.450170105156
15,78522,78522,71,1258,3050,610.914637375419
16,77264,77264,79,1110,3125,699.005034273876
17,76154,76154,82,1036,3200,725.844678781956
18,75118,75118,78,1174,3275,688.877117936127
19,73944,73944,70,1410,3350,606.723264630049
20,72534,72534,61,1680,3425,511.408268939333
21,70854,70854,53,1980,3500,436.027016586761
22,68874,68874,50,2130,3575,402.576750960377
23,66744,66744,51,2130,3650,414.535691396407
24,64614,64614,55,2010,3725,456.878088512815
25,62604,62604,60,1890,3800,503.321944905941
26,60714,60714,62,1860,3875,527.819366552175
27,58854,58854,61,1920,3950,515.688894122529
28,56934,56934,56,2130,4025,469.967521701705
29,54804,54804,51,2400,4100,410.45251224293
30,52404,52404,46,2700,4175,365.776189452189
31,49704,49704,46,2760,4250,361.600708295403
32,46944,46944,50,2580,4325,409.573913820241
33,44364,44364,60,2190,4400,501.447780091922
34,42174,42174,71,1890,4475,610.812262667531
35,40284,40284,80,1595,4550,701.981610611322
36,38689,38689,84,1502,4625,742.80314663726
37,37187,37187,81,1580,4700,716.603264300313
38,35607,35607,72,1980,4775,628.744891681769
39,33627,33627,60,2400,4850,505.256069015594
40,31227,31227,48,3060,4925,383.952273570534
41,28167,28167,40,3750,5000,301.292406150734
42,24417,24417,37,4110,5075,279.809708334092
43,20307,20307,42,3660,5150,320.735396041957
44,16647,16647,50,3120,5225,404.469368675923
45,13527,13527,59,2670,5300,498.595575749189
46,10857,10857,67,2400,5375,570.313221960618
47,8457,8457,69,2340,5450,598.531391135379
48,6117,6117,68,2430,5525,581.06621469811
49,3820,3820,63,2640,5600,534.305611253763
50,2002,2002,58,2910,5675,485.624583423897
