"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98539,98539,66,900,2000,567.003622573813
2,97639,97639,66,930,2075,567.003622573813
3,96709,96709,73,870,2150,633.775043622971
4,95839,95839,79,769,2225,693.934123461091
5,95070,95070,82,738,2300,724.647653390677
6,94332,94332,81,805,2375,710.694490743577
7,93527,93527,75,958,2450,650.20490839944
8,92569,92569,65,1140,2525,555.691214609095
9,91429,91429,54,1440,2600,449.975186630424
10,89989,89989,45,1770,2675,358.517717684165
11,88219,88219,40,2040,2750,300.984885832286
12,86179,86179,38,2220,2825,285.141088168876
13,83959,83959,40,2160,2900,305.250998164038
14,81799,81799,44,2010,2975,345.448129464114
15,79789,79789,48,1890,3050,386.647911248286
16,77899,77899,51,1830,3125,414.263627407642
17,76069,76069,52,1830,3200,423.724260274688
18,74239,74239,52,1860,3275,421.687393516842
19,72379,72379,52,1920,3350,422.539501428026
20,70459,70459,54,1890,3425,441.624240416615
21,68569,68569,58,1800,3500,487.924714086968
22,66769,66769,65,1650,3575,559.152736777258
23,65119,65119,74,1456,3650,641.277978524376
24,63663,63663,81,1279,3725,712.814351329471
25,62384,62384,85,1200,3800,752.328167999231
26,61184,61184,84,1255,3875,746.355048717348
27,59929,59929,79,1392,3950,694.704493770658
28,58537,58537,71,1654,4025,611.078726526605
29,56883,56883,61,2010,4100,518.680237605919
30,54873,54873,54,2310,4175,442.367956347003
31,52563,52563,50,2550,4250,400.228162664508
32,50013,50013,49,2640,4325,397.655110420439
33,47373,47373,52,2520,4400,426.098948623288
34,44853,44853,56,2370,4475,466.889312029666
35,42483,42483,59,2310,4550,498.644825703804
36,40173,40173,60,2310,4625,505.450705001918
37,37863,37863,58,2430,4700,482.729913819546
38,35433,35433,53,2700,4775,438.640933634411
39,32733,32733,49,2940,4850,390.55694396905
40,29793,29793,45,3270,4925,358.058075961211
41,26523,26523,45,3330,5000,355.184335307518
42,23193,23193,48,3150,5075,384.952110359822
43,20043,20043,53,2910,5150,438.238952309141
44,17133,17133,59,2640,5225,497.438162436048
45,14493,14493,64,2460,5300,543.432839166532
46,12033,12033,66,2430,5375,563.150699861267
47,9603,9603,65,2490,5450,554.731755435458
48,7113,7113,62,2670,5525,528.259810469234
49,4474,4474,60,2790,5600,501.724051646193
50,2436,2436,59,2880,5675,493.730612082472
