"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97777,97777,45,1320,2000,359.041920762407
2,96457,96457,45,1380,2075,359.041920762407
3,95077,95077,46,1380,2150,361.672336579398
4,93697,93697,48,1380,2225,385.723120309198
5,92317,92317,52,1320,2300,427.569082942491
6,90997,90997,57,1230,2375,478.474156305091
7,89767,89767,62,1170,2450,526.925915706933
8,88597,88597,66,1140,2525,561.964950053038
9,87457,87457,67,1140,2600,576.386643319707
10,86317,86317,66,1200,2675,568.729449878316
11,85117,85117,64,1260,2750,543.395818282232
12,83857,83857,60,1410,2825,508.91893053385
13,82447,82447,57,1500,2900,475.042103148475
14,80947,80947,54,1650,2975,449.676027674012
15,79297,79297,53,1710,3050,436.797619714106
16,77587,77587,53,1740,3125,435.960391095412
17,75847,75847,54,1770,3200,443.455204855219
18,74077,74077,55,1770,3275,454.535240031621
19,72307,72307,56,1770,3350,465.737973972677
20,70537,70537,57,1800,3425,476.341944309622
21,68737,68737,58,1800,3500,488.379188475147
22,66937,66937,60,1770,3575,505.231835703352
23,65167,65167,62,1740,3650,529.433419320502
24,63427,63427,66,1680,3725,560.638720967235
25,61747,61747,69,1650,3800,594.683698444414
26,60097,60097,72,1555,3875,624.242317138146
27,58542,58542,74,1556,3950,640.958079237593
28,56986,56986,73,1649,4025,638.327663420601
29,55337,55337,71,1710,4100,614.276879690802
30,53627,53627,67,1860,4175,572.430917057511
31,51767,51767,62,2040,4250,521.525843694909
32,49727,49727,57,2250,4325,473.074084293068
33,47477,47477,53,2490,4400,438.035049946962
34,44987,44987,52,2580,4475,423.613356680292
35,42407,42407,53,2550,4550,431.270550121684
36,39857,39857,55,2520,4625,456.604181717768
37,37337,37337,59,2370,4700,491.08106946615
38,34967,34967,62,2310,4775,524.957896851524
39,32657,32657,65,2220,4850,550.323972325988
40,30437,30437,66,2220,4925,563.202380285895
41,28217,28217,66,2250,5000,564.039608904588
42,25967,25967,65,2340,5075,556.54479514478
43,23627,23627,64,2400,5150,545.464759968378
44,21227,21227,63,2460,5225,534.262026027323
45,18767,18767,62,2550,5300,523.658055690378
46,16217,16217,61,2640,5375,511.620811524854
47,13577,13577,59,2760,5450,494.768164296648
48,10817,10817,57,2880,5525,470.566580679498
49,7937,7937,53,3150,5600,439.361279032764
50,4883,4883,50,3390,5675,405.316301555586
