"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97481,97481,51,1170,2000,410.728888162428
2,96311,96311,51,1200,2075,410.728888162428
3,95111,95111,34,1890,2150,246.654928690132
4,93221,93221,63,1050,2225,535.776581940372
5,92171,92171,51,1350,2300,411.29379167061
6,90821,90821,43,1650,2375,339.850352110091
7,89171,89171,66,1110,2450,563.897357259418
8,88061,88061,52,1440,2525,428.040108861388
9,86621,86621,66,1170,2600,561.168424931315
10,85451,85451,89,730,2675,798.037725857237
11,84721,84721,62,1320,2750,521.685403888218
12,83401,83401,67,1260,2825,574.339253993953
13,82141,82141,81,990,2900,711.684599309974
14,81151,81151,57,1560,2975,476.665262083046
15,79591,79591,67,1350,3050,574.209048734828
16,78241,78241,61,1530,3125,517.150886452793
17,76711,76711,32,3000,3200,226.316232226751
18,73711,73711,56,1740,3275,464.506214442018
19,71971,71971,59,1680,3350,491.63431954382
20,70291,70291,40,2550,3425,302.128582134479
21,67741,67741,62,1680,3500,525.86568339357
22,66061,66061,58,1830,3575,481.852619046721
23,64231,64231,56,1950,3650,466.043414508495
24,62281,62281,88,997,3725,787.643069610667
25,61284,61284,70,1620,3800,609.927634368599
26,59664,59664,60,1920,3875,502.68398427024
27,57744,57744,82,1329,3950,725.181000336412
28,56415,56415,63,1890,4025,534.284023444678
29,54525,54525,61,2010,4100,515.569268184292
30,52515,52515,69,1800,4175,593.975702721041
31,50715,50715,36,3540,4250,266.973516843628
32,47175,47175,46,2820,4325,367.064870922104
33,44355,44355,64,2040,4400,547.002943333152
34,42315,42315,41,3270,4475,314.285574569742
35,39045,39045,55,2460,4550,453.707329298248
36,36585,36585,63,2190,4625,537.412513591543
37,34395,34395,51,2760,4700,412.591979291614
38,31635,31635,81,1629,4775,719.868364030421
39,30006,30006,80,1680,4850,707.793864636185
40,28326,28326,56,2610,4925,469.726779163991
41,25716,25716,78,1816,5000,688.492655505043
42,23900,23900,71,2127,5075,614.314721708808
43,21773,21773,57,2700,5150,470.501047237737
44,19073,19073,72,2158,5225,621.363313248058
45,16915,16915,45,3510,5300,356.354674077672
46,13405,13405,37,4350,5375,277.729866562925
47,9055,9055,65,2490,5450,553.516792791527
48,6565,6565,47,3510,5525,371.913368147235
49,3465,3465,47,3570,5600,373.411708352103
50,1583,1583,66,2550,5675,565.821129790587
