"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98062,98062,69,840,2000,597.936931759567
2,97222,97222,69,900,2075,597.936931759567
3,96322,96322,68,930,2150,583.343030780502
4,95392,95392,66,990,2225,560.893922553979
5,94402,94402,63,1080,2300,535.536251192606
6,93322,93322,61,1140,2375,512.788544096439
7,92182,92182,59,1230,2450,496.255097831614
8,90952,90952,58,1290,2525,486.345090307569
9,89662,89662,58,1320,2600,480.83376465494
10,88342,88342,57,1380,2675,476.637274662902
11,86962,86962,57,1440,2750,471.473173994258
12,85522,85522,56,1500,2825,464.427545741628
13,84022,84022,55,1560,2900,455.480405936437
14,82462,82462,54,1650,2975,444.863542650972
15,80812,80812,53,1710,3050,433.072888901398
16,79102,79102,52,1800,3125,421.533473387001
17,77302,77302,51,1860,3200,413.087448368133
18,75442,75442,51,1920,3275,411.417715264292
19,73522,73522,51,1950,3350,419.34324349012
20,71572,71572,53,1920,3425,436.965889143673
21,69652,69652,56,1860,3500,461.017341952036
22,67792,67792,58,1830,3575,486.068745553228
23,65962,65962,60,1800,3650,506.99645677803
24,64162,64162,62,1800,3725,521.209265227703
25,62362,62362,62,1830,3800,529.322056447105
26,60532,60532,63,1830,3875,534.066001469346
27,58702,58702,63,1860,3950,538.399850086119
28,56842,56842,64,1860,4025,544.149679278862
29,54982,54982,65,1890,4100,551.848583223204
30,53092,53092,66,1890,4175,561.382459182646
31,51202,51202,67,1890,4250,572.474977311818
32,49312,49312,68,1890,4325,584.407610534717
33,47422,47422,69,1890,4400,595.297980060986
34,45532,45532,70,1890,4475,601.894195337202
35,43642,43642,70,1950,4550,600.57646271948
36,41692,41692,68,2040,4625,589.259393272537
37,39652,39652,66,2130,4700,568.981825622633
38,37522,37522,64,2220,4775,543.953333618174
39,35302,35302,61,2370,4850,519.797407409323
40,32932,32932,60,2460,4925,500.983385407393
41,30472,30472,58,2580,5000,489.012734025812
42,27892,27892,58,2610,5075,482.376533198112
43,25282,25282,57,2700,5150,478.059227311914
44,22582,22582,57,2730,5225,473.384323128139
45,19852,19852,56,2820,5300,466.996066918554
46,17032,17032,55,2910,5375,458.661314332886
47,14122,14122,54,3000,5450,448.568697887074
48,11122,11122,53,3120,5525,437.073219764809
49,8002,8002,52,3210,5600,425.205182920522
50,4800,4800,51,3330,5675,415.333767551266
