"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98210,98210,49,1200,2000,392.906607888624
2,97010,97010,49,1260,2075,392.906607888624
3,95750,95750,58,1110,2150,482.854852150653
4,94640,94640,67,990,2225,570.60854465627
5,93650,93650,72,910,2300,623.132155674657
6,92740,92740,72,960,2375,624.347355747911
7,91780,91780,68,1080,2450,581.692725174009
8,90700,90700,62,1200,2525,521.028409253086
9,89500,89500,57,1350,2600,472.851665947307
10,88150,88150,55,1440,2675,457.180377921779
11,86710,86710,57,1440,2750,474.896768909395
12,85270,85270,60,1410,2825,509.657515713722
13,83860,83860,63,1380,2900,538.712277824855
14,82480,82480,64,1380,2975,546.263236834377
15,81100,81100,63,1440,3050,531.865952402616
16,79660,79660,60,1560,3125,509.368921934396
17,78100,78100,59,1620,3200,497.313660438342
18,76480,76480,60,1620,3275,506.554448785654
19,74860,74860,63,1590,3350,532.432654245501
20,73270,73270,65,1560,3425,556.28292932183
21,71710,71710,65,1590,3500,555.76552404492
22,70120,70120,61,1740,3575,518.429490785303
23,68380,68380,55,1980,3650,450.850011985751
24,66400,66400,47,2370,3725,377.843898316544
25,64030,64030,43,2640,3800,331.538584679119
26,61390,61390,43,2700,3875,335.621429363378
27,58690,58690,49,2400,3950,392.906607888624
28,56290,56290,58,2070,4025,482.854852150653
29,54220,54220,67,1830,4100,570.608544656271
30,52390,52390,72,1705,4175,623.132155674657
31,50685,50685,72,1765,4250,624.347355747911
32,48920,48920,68,1890,4325,581.692725174009
33,47030,47030,62,2100,4400,521.028409253086
34,44930,44930,57,2340,4475,472.851665947307
35,42590,42590,55,2460,4550,457.180377921778
36,40130,40130,57,2430,4625,474.896768909395
37,37700,37700,60,2340,4700,509.657515713722
38,35360,35360,63,2250,4775,538.712277824855
39,33110,33110,64,2250,4850,546.263236834377
40,30860,30860,63,2340,4925,531.865952402616
41,28520,28520,60,2490,5000,509.368921934396
42,26030,26030,59,2580,5075,497.313660438342
43,23450,23450,60,2550,5150,506.554448785654
44,20900,20900,63,2460,5225,532.432654245501
45,18440,18440,65,2430,5300,556.28292932183
46,16010,16010,65,2460,5375,555.76552404492
47,13550,13550,61,2670,5450,518.429490785303
48,10880,10880,55,3000,5525,450.85001198575
49,7880,7880,47,3570,5600,377.843898316545
50,4422,4422,43,3930,5675,331.538584679119
