"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97784,97784,58,1020,2000,482.011968164782
2,96764,96764,58,1050,2075,482.011968164782
3,95714,95714,55,1170,2150,459.283595577157
4,94544,94544,53,1230,2225,435.545116402085
5,93314,93314,51,1350,2300,411.788016516927
6,91964,91964,48,1470,2375,389.279213858939
7,90494,90494,46,1590,2450,369.45762436755
8,88904,88904,45,1680,2525,353.790310373962
9,87224,87224,44,1770,2600,343.605543814742
10,85454,85454,43,1860,2675,339.924460878377
11,83594,83594,44,1860,2750,343.31438482184
12,81734,81734,45,1860,2825,353.785079280167
13,79874,79874,47,1830,2900,370.744344947977
14,78044,78044,49,1800,2975,393.022096990808
15,76244,76244,51,1770,3050,418.96331631542
16,74474,74474,54,1710,3125,446.581230234657
17,72764,72764,57,1680,3200,473.75397862838
18,71084,71084,59,1650,3275,498.441977508962
19,69434,69434,61,1620,3350,518.900049947907
20,67814,67814,63,1620,3425,533.858612655022
21,66194,66194,64,1620,3500,542.651788798118
22,64574,64574,64,1650,3575,545.276810510438
23,62924,62924,64,1710,3650,542.377628008545
24,61214,61214,63,1770,3725,535.155125296389
25,59444,59444,62,1830,3800,525.215497344947
26,57614,57614,61,1890,3875,514.37595798114
27,55724,55724,60,1950,3950,504.452020011431
28,53774,53774,59,2040,4025,497.052465183928
29,51734,51734,59,2070,4100,493.406582830992
30,49664,49664,59,2100,4175,494.243547222694
31,47564,47564,59,2160,4250,499.736596829203
32,45404,45404,60,2160,4325,509.515978054872
33,43244,43244,62,2100,4400,522.745617446496
34,41144,41144,63,2130,4475,538.250411127886
35,39014,39014,65,2100,4550,554.674946040778
36,36914,36914,67,2070,4625,570.651180973379
37,34844,34844,68,2070,4700,584.952505304718
38,32774,32774,69,2070,4775,596.614601294509
39,30704,30704,70,2070,4850,605.009168362262
40,28634,28634,70,2100,4925,609.8639709866
41,26534,26534,71,2100,5000,611.230754535781
42,24434,24434,70,2160,5075,609.41016398974
43,22274,22274,70,2189,5150,604.848814019824
44,20085,20085,69,2250,5225,598.027250182834
45,17835,17835,68,2310,5300,589.358223781929
46,15525,15525,67,2400,5375,579.112416951885
47,13125,13125,66,2460,5450,567.383871687918
48,10665,10665,65,2550,5525,554.10064563864
49,8115,8115,63,2640,5600,539.0786550441
50,5475,5475,62,2730,5675,522.109408257307
