"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97404,97404,71,840,2000,614.566061009945
2,96564,96564,71,870,2075,614.566061009945
3,95694,95694,67,960,2150,570.591376798798
4,94734,94734,48,1380,2225,387.462445522828
5,93354,93354,40,1710,2300,307.467768170676
6,91644,91644,46,1530,2375,364.155083973166
7,90114,90114,44,1650,2450,346.462616637031
8,88464,88464,45,1680,2525,353.935310413469
9,86784,86784,59,1320,2600,492.412684438404
10,85464,85464,63,1260,2675,532.661476824538
11,84204,84204,55,1500,2750,459.986256856643
12,82704,82704,60,1410,2825,500.257191954391
13,81294,81294,65,1320,2900,555.804116689431
14,79974,79974,60,1470,2975,506.730199950977
15,78504,78504,65,1380,3050,557.075800680052
16,77124,77124,79,1110,3125,695.595874458735
17,76014,76014,78,1148,3200,680.539783399028
18,74866,74866,70,1380,3275,609.582962166505
19,73486,73486,71,1410,3350,616.590020653845
20,72076,72076,61,1680,3425,517.090915112435
21,70396,70396,43,2430,3500,337.349206438553
22,67966,67966,42,2550,3575,323.074076478552
23,65416,65416,46,2370,3650,369.925165542388
24,63046,63046,43,2580,3725,333.531364367652
25,60466,60466,49,2310,3800,393.020627438327
26,58156,58156,62,1860,3875,527.834987927223
27,56296,56296,60,1950,3950,508.170411060556
28,54346,54346,55,2190,4025,457.036906792677
29,52156,52156,63,1950,4100,530.081386342045
30,50206,50206,64,1950,4175,544.688028822065
31,48256,48256,60,2100,4250,502.753512685131
32,46156,46156,70,1830,4325,607.342671139048
33,44326,44326,81,1491,4400,711.807101000236
34,42835,42835,74,1784,4475,649.630338608761
35,41051,41051,70,1950,4550,608.685926852718
36,39101,39101,70,1980,4625,604.04636579257
37,37121,37121,55,2550,4700,451.750950453933
38,34571,34571,41,3480,4775,310.194143549341
39,31091,31091,44,3300,4850,345.895529029052
40,27791,27791,46,3210,4925,362.063498955857
41,24581,24581,43,3480,5000,333.888569047745
42,21101,21101,54,2790,5075,443.30738559147
43,18311,18311,64,2400,5150,541.493995905075
44,15911,15911,57,2730,5225,479.823535876543
45,13181,13181,57,2760,5300,472.39704275353
46,10421,10421,65,2460,5375,550.911339179372
47,7961,7961,62,2610,5450,524.528852276047
48,5378,5378,61,2700,5525,519.62892114208
49,3118,3118,75,2192,5600,657.842495209893
50,1875,1875,80,1969,5675,704.848914389803
