"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98226,98226,48,1230,2000,381.842112147172
2,96996,96996,48,1290,2075,381.842112147172
3,95706,95706,51,1260,2150,410.549907829922
4,94446,94446,53,1230,2225,439.328800559463
5,93216,93216,56,1230,2300,467.084564294899
6,91986,91986,59,1200,2375,492.777899617143
7,90786,90786,61,1200,2450,515.481319128336
8,89586,89586,63,1200,2525,534.429501368117
9,88386,88386,64,1200,2600,549.060062800923
10,87186,87186,65,1230,2675,559.042289116706
11,85956,85956,66,1230,2750,564.292111691165
12,84726,84726,66,1260,2825,564.972465975831
13,83466,83466,66,1290,2900,561.479072579902
14,82176,82176,65,1350,2975,554.412582294724
15,80826,80826,64,1410,3050,544.538866963435
16,79416,79416,63,1470,3125,532.739966348029
17,77946,77946,61,1560,3200,519.958771498886
18,76386,76386,60,1620,3275,507.140902016236
19,74766,74766,59,1680,3350,495.177394592409
20,73086,73086,58,1770,3425,484.851753543036
21,71316,71316,57,1830,3500,476.79462511311
22,69486,69486,57,1860,3575,471.44886456835
23,67626,67626,56,1950,3650,469.047099633915
24,65676,65676,56,1980,3725,469.603097729593
25,63696,63696,57,1980,3800,472.917367867847
26,61716,61716,57,2010,3875,478.596526252791
27,59706,59706,58,2040,3950,486.085084325336
28,57666,57666,59,2040,4025,494.70753401151
29,55626,55626,60,2040,4100,503.717956560854
30,53586,53586,61,2040,4175,512.353909369464
31,51546,51546,61,2070,4250,519.891079210838
32,49476,49476,62,2070,4325,525.69514701275
33,47406,47406,62,2100,4400,529.267491360258
34,45306,45306,63,2130,4475,530.281753725266
35,43176,43176,62,2190,4550,528.608873011068
36,40986,40986,62,2220,4625,524.328933457335
37,38766,38766,61,2310,4700,517.729011811324
38,36456,36456,60,2370,4775,509.287103824468
39,34086,34086,59,2460,4850,499.643100165913
40,31626,31626,58,2520,4925,489.55861158627
41,29106,29106,57,2610,5000,479.868160223979
42,26496,26496,57,2670,5075,471.424813004892
43,23826,23826,56,2730,5150,465.04369875012
44,21096,21096,56,2790,5225,461.446999638523
45,18306,18306,56,2820,5300,461.213930446678
46,15486,15486,56,2850,5375,464.738920115815
47,12636,12636,57,2850,5450,472.200708217922
48,9786,9786,58,2850,5525,483.544395137287
49,6936,6936,59,2820,5600,498.477681389252
50,4343,4343,61,2790,5675,516.481648774525
