"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98612,98612,69,840,2000,596.180681031374
2,97772,97772,69,900,2075,596.180681031374
3,96872,96872,67,960,2150,575.721252014013
4,95912,95912,62,1050,2225,522.135322467308
5,94862,94862,56,1230,2300,464.003487367552
6,93632,93632,52,1350,2375,428.754530139767
7,92282,92282,52,1410,2450,426.996260989078
8,90872,90872,54,1380,2525,447.282234847799
9,89492,89492,56,1380,2600,464.122904632429
10,88112,88112,55,1440,2675,454.53100196528
11,86672,86672,51,1590,2750,413.511377783434
12,85082,85082,45,1860,2825,359.374507809222
13,83222,83222,42,2070,2900,325.343497261896
14,81152,81152,44,2010,2975,341.589730411062
15,79142,79142,51,1770,3050,417.360843457848
16,77372,77372,63,1470,3125,533.17721345378
17,75902,75902,74,1258,3200,647.912054481858
18,74644,74644,81,1081,3275,717.660899222834
19,73563,73563,81,1129,3350,716.897582388644
20,72434,72434,75,1346,3425,650.984477242067
21,71088,71088,65,1590,3500,553.476258456318
22,69498,69498,56,1890,3575,469.536495688468
23,67608,67608,53,2040,3650,433.992116653459
24,65568,65568,55,2010,3725,455.254460100557
25,63558,63558,61,1860,3800,513.120189967255
26,61698,61698,67,1710,3875,571.0806201667
27,59988,59988,69,1710,3950,596.180681031375
28,58278,58278,67,1800,4025,575.721252014011
29,56478,56478,62,1980,4100,522.135322467309
30,54498,54498,56,2220,4175,464.003487367551
31,52278,52278,52,2430,4250,428.754530139767
32,49848,49848,52,2490,4325,426.996260989078
33,47358,47358,54,2430,4400,447.282234847798
34,44928,44928,56,2370,4475,464.12290463243
35,42558,42558,55,2460,4550,454.53100196528
36,40098,40098,51,2700,4625,413.511377783435
37,37398,37398,45,3120,4700,359.37450780922
38,34278,34278,42,3390,4775,325.343497261896
39,30888,30888,44,3300,4850,341.589730411063
40,27588,27588,51,2880,4925,417.360843457848
41,24708,24708,63,2370,5000,533.177213453778
42,22338,22338,74,2008,5075,647.91205448186
43,20330,20330,81,1744,5150,717.660899222834
44,18586,18586,81,1798,5225,716.897582388645
45,16788,16788,75,2078,5300,650.984477242065
46,14710,14710,65,2460,5375,553.476258456319
47,12250,12250,56,2910,5450,469.536495688468
48,9340,9340,53,3120,5525,433.992116653459
49,6220,6220,55,3030,5600,455.254460100556
50,3514,3514,61,2790,5675,513.120189967254
