"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98724,98724,79,701,2000,690.213792322497
2,98023,98023,79,758,2075,690.213792322497
3,97265,97265,76,820,2150,663.004769874477
4,96445,96445,55,1200,2225,457.672241418286
5,95245,95245,64,1050,2300,548.424797883663
6,94195,94195,74,947,2375,648.325042603974
7,93248,93248,54,1350,2450,440.887916804553
8,91898,91898,46,1620,2525,364.533176286693
9,90278,90278,59,1320,2600,499.520990622512
10,88958,88958,52,1530,2675,428.979733523989
11,87428,87428,42,1950,2750,325.99469763144
12,85478,85478,54,1560,2825,446.085743821332
13,83918,83918,56,1530,2900,466.403619841611
14,82388,82388,48,1830,2975,388.929713722469
15,80558,80558,62,1470,3050,528.494618991525
16,79088,79088,71,1320,3125,616.147511933255
17,77768,77768,58,1650,3200,481.663771324533
18,76118,76118,64,1530,3275,546.52646978965
19,74588,74588,82,1102,3350,725.781661744892
20,73486,73486,68,1500,3425,584.774056331483
21,71986,71986,55,1890,3500,450.413754995449
22,70096,70096,71,1495,3575,612.268254591778
23,68601,68601,70,1560,3650,601.417087123682
24,67041,67041,47,2370,3725,376.97099414508
25,64671,64671,50,2280,3800,408.674555057728
26,62391,62391,60,1920,3875,506.836037183202
27,60471,60471,47,2520,3950,373.53377647882
28,57951,57951,45,2670,4025,350.123642214184
29,55281,55281,58,2100,4100,480.228869411681
30,53181,53181,53,2340,4175,430.648347001316
31,50841,50841,51,2490,4250,411.145830356485
32,48351,48351,68,1890,4325,587.507352330567
33,46461,46461,67,1949,4400,579.561858155186
34,44512,44512,56,2370,4475,465.063136579041
35,42142,42142,72,1879,4550,622.477669928936
36,40263,40263,81,1567,4625,715.883249359882
37,38696,38696,60,2340,4700,507.715928822555
38,36356,36356,58,2460,4775,485.916799214917
39,33896,33896,75,1908,4850,651.280962316882
40,31988,31988,62,2370,4925,524.234660430222
41,29618,29618,45,3330,5000,350.26360972599
42,26288,26288,56,2700,5075,461.388823010876
43,23588,23588,57,2700,5150,479.910894176054
44,20888,20888,43,3630,5225,334.485775556483
45,17258,17258,49,3240,5300,396.357027100522
46,14018,14018,58,2760,5375,486.949229554656
47,11258,11258,49,3330,5450,398.734640492487
48,7928,7928,56,2940,5525,462.601683323549
49,5027,5027,72,2300,5600,620.065654482673
50,2842,2842,62,2730,5675,526.934533750618
