"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,97488,97488,59,990,2000,499.271294626046
2,96498,96498,59,1050,2075,499.271294626046
3,95448,95448,80,733,2150,708.714277794791
4,94715,94715,96,455,2225,866.878314104426
5,94260,94260,103,424,2300,935.039331302742
6,93836,93836,99,469,2375,896.509135181012
7,93367,93367,86,727,2450,760.721261537402
8,92640,92640,66,1140,2525,560.921317607522
9,91500,91500,44,1770,2600,346.027297932059
10,89730,89730,26,3060,2675,168.652753218511
11,86670,86670,17,4830,2750,72.2251581662673
12,81840,81840,18,4680,2825,80.3533510740646
13,77160,77160,29,3000,2900,191.047266837436
14,74160,74160,47,1890,2975,377.205174292231
15,72270,72270,69,1320,3050,593.249125209521
16,70950,70950,88,895,3125,786.284025608551
17,70055,70055,100,704,3200,909.048199544129
18,69351,69351,103,689,3275,931.484695686579
19,68662,68662,94,795,3350,848.100277280071
20,67867,67867,77,1271,3425,679.310358083775
21,66596,66596,56,1860,3500,466.440597071176
22,64736,64736,36,2970,3575,261.608935830615
23,61766,61766,21,5190,3650,114.965308787709
24,56576,56576,16,6719,3725,62.4131902178511
25,49857,49857,21,5392,3800,116.819171566152
26,44465,44465,36,3210,3875,264.862771123612
27,41255,41255,57,2070,3950,470.29775251753
28,39185,39185,78,1459,4025,682.826467507219
29,37726,37726,95,1013,4100,850.414474465142
30,36713,36713,103,956,4175,932.030384451924
31,35757,35757,100,1003,4250,907.69177624843
32,34754,34754,88,1213,4325,783.357589981512
33,33541,33541,68,1920,4400,589.469170755651
34,31621,31621,47,2850,4475,373.497165692358
35,28771,28771,28,4860,4550,188.31905391813
36,23911,23911,17,7470,4625,79.2728955077235
37,16441,16441,17,7626,4700,73.0569931577366
38,8815,8815,27,5280,4775,171.193216550619
39,3750,3750,44,3300,4850,349.65439557935
40,1628,1628,66,2220,4925,564.747009566487
41,840,840,86,1558,5000,763.808884990814
42,460,460,99,1233,5075,898.102732222843
43,247,247,103,1237,5150,934.748733798512
44,70,70,96,1338,5225,864.774670458113
45,24,24,80,1848,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
