"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,95636,95636,59,990,2000,499.271294626046
2,94646,94646,59,1050,2075,499.271294626046
3,93596,93596,80,747,2150,708.714277794791
4,92849,92849,96,463,2225,866.878314104426
5,92386,92386,103,427,2300,935.039331302742
6,91959,91959,99,480,2375,896.509135181012
7,91479,91479,86,743,2450,760.721261537402
8,90736,90736,66,1140,2525,560.921317607522
9,89596,89596,44,1770,2600,346.027297932059
10,87826,87826,26,3060,2675,168.652753218511
11,84766,84766,17,4830,2750,72.2251581662673
12,79936,79936,18,4680,2825,80.3533510740646
13,75256,75256,29,3000,2900,191.047266837436
14,72256,72256,47,1890,2975,377.205174292231
15,70366,70366,69,1320,3050,593.249125209521
16,69046,69046,88,937,3125,786.284025608551
17,68109,68109,100,707,3200,909.048199544129
18,67402,67402,103,687,3275,931.484695686579
19,66715,66715,94,820,3350,848.100277280071
20,65895,65895,77,1276,3425,679.310358083775
21,64619,64619,56,1860,3500,466.440597071176
22,62759,62759,36,2970,3575,261.608935830615
23,59789,59789,21,5183,3650,114.965308787709
24,54606,54606,16,6700,3725,62.4131902178511
25,47906,47906,21,5397,3800,116.819171566152
26,42509,42509,36,3210,3875,264.862771123612
27,39299,39299,57,2070,3950,470.29775251753
28,37229,37229,78,1446,4025,682.826467507219
29,35783,35783,95,1036,4100,850.414474465142
30,34747,34747,103,940,4175,932.030384451924
31,33807,33807,100,1000,4250,907.69177624843
32,32807,32807,88,1186,4325,783.357589981512
33,31621,31621,68,1920,4400,589.469170755651
34,29701,29701,47,2850,4475,373.497165692358
35,26851,26851,28,4860,4550,188.31905391813
36,21991,21991,17,7494,4625,79.2728955077235
37,14497,14497,17,7597,4700,73.0569931577366
38,6900,6900,27,5275,4775,171.193216550619
39,2406,2406,44,3300,4850,349.65439557935
40,829,829,66,2220,4925,564.747009566487
41,338,338,86,1575,5000,763.808884990814
42,175,175,99,1248,5075,898.102732222843
43,53,53,103,1212,5150,934.748733798512
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
