"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98916,98916,59,990,2000,499.271294626046
2,97926,97926,59,1050,2075,499.271294626046
3,96876,96876,80,741,2150,708.714277794791
4,96135,96135,96,454,2225,866.878314104426
5,95681,95681,103,421,2300,935.039331302742
6,95260,95260,99,478,2375,896.509135181012
7,94782,94782,86,732,2450,760.721261537402
8,94050,94050,66,1140,2525,560.921317607522
9,92910,92910,44,1770,2600,346.027297932059
10,91140,91140,26,3060,2675,168.652753218511
11,88080,88080,17,4829,2750,72.2251581662673
12,83251,83251,18,4679,2825,80.3533510740646
13,78572,78572,29,3000,2900,191.047266837436
14,75572,75572,47,1890,2975,377.205174292231
15,73682,73682,69,1320,3050,593.249125209521
16,72362,72362,88,953,3125,786.284025608551
17,71409,71409,100,710,3200,909.048199544129
18,70699,70699,103,688,3275,931.484695686579
19,70011,70011,94,813,3350,848.100277280071
20,69198,69198,77,1266,3425,679.310358083775
21,67932,67932,56,1860,3500,466.440597071176
22,66072,66072,36,2970,3575,261.608935830615
23,63102,63102,21,5190,3650,114.965308787709
24,57912,57912,16,6639,3725,62.4131902178511
25,51273,51273,21,5400,3800,116.819171566152
26,45873,45873,36,3210,3875,264.862771123612
27,42663,42663,57,2070,3950,470.29775251753
28,40593,40593,78,1453,4025,682.826467507219
29,39140,39140,95,1027,4100,850.414474465142
30,38113,38113,103,940,4175,932.030384451924
31,37173,37173,100,1006,4250,907.69177624843
32,36167,36167,88,1196,4325,783.357589981512
33,34971,34971,68,1920,4400,589.469170755651
34,33051,33051,47,2850,4475,373.497165692358
35,30201,30201,28,4860,4550,188.31905391813
36,25341,25341,17,7572,4625,79.2728955077235
37,17769,17769,17,7591,4700,73.0569931577366
38,10178,10178,27,5275,4775,171.193216550619
39,4962,4962,44,3300,4850,349.65439557935
40,2404,2404,66,2220,4925,564.747009566487
41,1438,1438,86,1551,5000,763.808884990814
42,901,901,99,1250,5075,898.102732222843
43,579,579,103,1205,5150,934.748733798512
44,364,364,96,1337,5225,864.774670458113
45,200,200,80,1832,5300,705.31263333815
46,117,117,59,2730,5375,495.404490558559
47,26,26,38,4290,5450,286.443076274196
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
