"Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
1,98470,98470,59,990,2000,499.271294626046
2,97480,97480,59,1050,2075,499.271294626046
3,96430,96430,80,756,2150,708.714277794791
4,95674,95674,96,457,2225,866.878314104426
5,95217,95217,103,425,2300,935.039331302742
6,94792,94792,99,473,2375,896.509135181012
7,94319,94319,86,745,2450,760.721261537402
8,93574,93574,66,1140,2525,560.921317607522
9,92434,92434,44,1770,2600,346.027297932059
10,90664,90664,26,3060,2675,168.652753218511
11,87604,87604,17,4830,2750,72.2251581662673
12,82774,82774,18,4680,2825,80.3533510740646
13,78094,78094,29,3000,2900,191.047266837436
14,75094,75094,47,1890,2975,377.205174292231
15,73204,73204,69,1320,3050,593.249125209521
16,71884,71884,88,932,3125,786.284025608551
17,70952,70952,100,708,3200,909.048199544129
18,70244,70244,103,696,3275,931.484695686579
19,69548,69548,94,819,3350,848.100277280071
20,68729,68729,77,1270,3425,679.310358083775
21,67459,67459,56,1860,3500,466.440597071176
22,65599,65599,36,2970,3575,261.608935830615
23,62629,62629,21,5188,3650,114.965308787709
24,57441,57441,16,6662,3725,62.4131902178511
25,50779,50779,21,5396,3800,116.819171566152
26,45383,45383,36,3210,3875,264.862771123612
27,42173,42173,57,2070,3950,470.29775251753
28,40103,40103,78,1453,4025,682.826467507219
29,38650,38650,95,1026,4100,850.414474465142
30,37624,37624,103,942,4175,932.030384451924
31,36682,36682,100,1002,4250,907.69177624843
32,35680,35680,88,1178,4325,783.357589981512
33,34502,34502,68,1920,4400,589.469170755651
34,32582,32582,47,2850,4475,373.497165692358
35,29732,29732,28,4860,4550,188.31905391813
36,24872,24872,17,7540,4625,79.2728955077235
37,17332,17332,17,7660,4700,73.0569931577366
38,9672,9672,27,5280,4775,171.193216550619
39,4436,4436,44,3300,4850,349.65439557935
40,2063,2063,66,2220,4925,564.747009566487
41,1092,1092,86,1567,5000,763.808884990814
42,634,634,99,1234,5075,898.102732222843
43,377,377,103,1209,5150,934.748733798512
44,183,183,96,1350,5225,864.774670458113
45,48,48,80,1836,5300,705.31263333815
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
